game,team,p1,p2,p3,p4,p5,p6,p7,p8,p9,p9,p10,p11,p12,p13,r,s
XVIII241,Sporting KC,0.77,0.82,0.75,0.55,0.32,0.84,0.71,0.69,0.66,0.74,0.49,0,0,0,1,2
XVIII241,FC Dallas,0.46,0.71,0.66,0.52,0.26,0.66,0.59,0.55,0.44,0.84,0.21,0,0,0,3,3
XVIII242,Vancouver,0.51,0.51,0.49,0.35,0.35,0.73,0.63,0.44,0.42,0.66,0.21,0,0,0,3,4
XVIII242,Minnesota,0.64,0.66,0.65,0.22,0.21,0.79,0.7,0.69,0.47,0.16,0.09,0,0,0,1,2
XVIII243,San Jose,0.7,0.62,0.5,0.36,0.28,0.72,0.72,0.61,0.44,0.64,0.58,0,0,0,2,0
XVIII243,Real Salt Lake,0.78,0.69,0.64,0.4,0.37,0.79,0.77,0.76,0.69,0.14,0.0,0,0,0,2,0
XVIII244,Portland,0.71,0.76,0.65,0.47,0.29,0.98,0.86,0.53,0.37,0.14,0.11,0,0,0,3,2
XVIII244,Houston,0.63,0.48,0.46,0.42,0.37,0.72,0.67,0.67,0.58,0.52,0.04,0,0,0,1,1
XVIII245,Seattle,0.91,0.59,0.52,0.5,0.5,0.75,0.47,0.42,0.29,0.5,0.41,0,0,0,3,3
XVIII245,NYCFC,0.77,0.66,0.56,0.46,0.42,0.97,0.6,0.54,0.49,0.67,0.33,0,0,0,1,1
XVIII246,LA Galaxy,0.81,0.65,0.51,0.51,0.39,0.74,0.59,0.55,0.42,0.77,0.52,0,0,0,3,4
XVIII246,Orlando City,0.58,0.71,0.43,0.36,0.26,0.66,0.4,0.33,0.33,0.62,0.47,0,0,0,1,3
XVIII247,Atlanta,0.73,0.82,0.74,0.7,0.53,0.94,0.85,0.62,0.4,0.84,0.03,0,0,0,2,2
XVIII247,Toronto FC,0.65,0.52,0.47,0.35,0.31,0.75,0.63,0.41,0.29,0.9,0.57,0,0,0,2,2
XVIII248,Montreal,0.89,0.64,0.55,0.48,0.39,0.86,0.78,0.69,0.64,0.12,0.11,0,0,0,2,1
XVIII248,D.C. United,0.39,0.58,0.57,0.51,0.34,0.86,0.71,0.67,0.64,0.72,0.29,0,0,0,2,1
XVIII249,Orlando City,0.58,0.71,0.43,0.36,0.26,0.66,0.4,0.33,0.33,0.62,0.47,0,0,0,2,3
XVIII249,New England,0.64,0.6,0.52,0.39,0.37,0.76,0.74,0.41,0.33,0.49,0.43,0,0,0,2,3
XVIII250,Minnesota,0.64,0.66,0.65,0.22,0.21,0.79,0.7,0.69,0.47,0.16,0.09,0,0,0,1,1
XVIII250,Seattle,0.91,0.59,0.52,0.5,0.5,0.75,0.47,0.42,0.29,0.5,0.41,0,0,0,3,2
XVIII251,FC Dallas,0.46,0.71,0.66,0.52,0.26,0.66,0.59,0.55,0.44,0.84,0.21,0,0,0,1,1
XVIII251,San Jose,0.7,0.62,0.5,0.36,0.28,0.72,0.72,0.61,0.44,0.64,0.58,0,0,0,3,3
XVIII252,NYCFC,0.77,0.66,0.56,0.46,0.42,0.97,0.6,0.54,0.49,0.67,0.33,0,0,0,2,2
XVIII252,Vancouver,0.51,0.51,0.49,0.35,0.35,0.73,0.63,0.44,0.42,0.66,0.21,0,0,0,2,2
XVIII253,Colorado,0.77,0.63,0.57,0.4,0.35,0.55,0.44,0.43,0.27,0.21,0.2,0,0,0,3,2
XVIII253,LA Galaxy,0.81,0.65,0.51,0.51,0.39,0.74,0.59,0.55,0.42,0.77,0.52,0,0,0,1,1
XVIII254,Houston,0.63,0.48,0.46,0.42,0.37,0.72,0.67,0.67,0.58,0.52,0.04,0,0,0,1,0
XVIII254,Sporting KC,0.77,0.82,0.75,0.55,0.32,0.84,0.71,0.69,0.66,0.74,0.49,0,0,0,3,1
XVIII255,Real Salt Lake,0.78,0.69,0.64,0.4,0.37,0.79,0.77,0.76,0.69,0.14,0.0,0,0,0,3,2
XVIII255,Chicago,0.56,0.64,0.6,0.3,0.26,0.69,0.69,0.48,0.4,0.43,0.28,0,0,0,1,1
XVIII256,Portland,0.71,0.76,0.65,0.47,0.29,0.98,0.86,0.53,0.37,0.14,0.11,0,0,0,3,3
XVIII256,Philadelphia,0.85,0.82,0.72,0.46,0.39,0.8,0.72,0.66,0.65,0.44,0.0,0,0,0,1,0
XVIII257,NY Red Bulls,0.72,0.74,0.63,0.6,0.58,0.79,0.7,0.69,0.61,0.06,0.03,0,0,0,3,2
XVIII257,Los Angeles FC,0.77,0.66,0.51,0.46,0.26,0.8,0.69,0.58,0.58,0.48,0.18,0,0,0,1,1
XVIII258,Columbus,0.67,0.74,0.58,0.53,0.42,0.83,0.61,0.56,0.56,0.51,0.14,0,0,0,3,1
XVIII258,Houston,0.63,0.48,0.46,0.42,0.37,0.72,0.67,0.67,0.58,0.52,0.04,0,0,0,1,0
XVIII259,New England,0.64,0.6,0.52,0.39,0.37,0.76,0.74,0.41,0.33,0.49,0.43,0,0,0,1,2
XVIII259,Philadelphia,0.85,0.82,0.72,0.46,0.39,0.8,0.72,0.66,0.65,0.44,0.0,0,0,0,3,3
XVIII260,Chicago,0.56,0.64,0.6,0.3,0.26,0.69,0.69,0.48,0.4,0.43,0.28,0,0,0,1,0
XVIII260,NY Red Bulls,0.72,0.74,0.63,0.6,0.58,0.79,0.7,0.69,0.61,0.06,0.03,0,0,0,3,1
XVIII261,Colorado,0.77,0.63,0.57,0.4,0.35,0.55,0.44,0.43,0.27,0.21,0.2,0,0,0,3,2
XVIII261,San Jose,0.7,0.62,0.5,0.36,0.28,0.72,0.72,0.61,0.44,0.64,0.58,0,0,0,1,1
XVIII262,Real Salt Lake,0.78,0.69,0.64,0.4,0.37,0.79,0.77,0.76,0.69,0.14,0.0,0,0,0,2,1
XVIII262,Montreal,0.89,0.64,0.55,0.48,0.39,0.86,0.78,0.69,0.64,0.12,0.11,0,0,0,2,1
XVIII263,Los Angeles FC,0.77,0.66,0.51,0.46,0.26,0.8,0.69,0.58,0.58,0.48,0.18,0,0,0,1,0
XVIII263,Sporting KC,0.77,0.82,0.75,0.55,0.32,0.84,0.71,0.69,0.66,0.74,0.49,0,0,0,3,2
XVIII264,LA Galaxy,0.81,0.65,0.51,0.51,0.39,0.74,0.59,0.55,0.42,0.77,0.52,0,0,0,2,2
XVIII264,Minnesota,0.64,0.66,0.65,0.22,0.21,0.79,0.7,0.69,0.47,0.16,0.09,0,0,0,2,2
XVIII265,Portland,0.71,0.76,0.65,0.47,0.29,0.98,0.86,0.53,0.37,0.14,0.11,0,0,0,1,1
XVIII265,Vancouver,0.51,0.51,0.49,0.35,0.35,0.73,0.63,0.44,0.42,0.66,0.21,0,0,0,3,2
XVIII266,Toronto FC,0.65,0.52,0.47,0.35,0.31,0.75,0.63,0.41,0.29,0.9,0.57,0,0,0,1,2
XVIII266,NYCFC,0.77,0.66,0.56,0.46,0.42,0.97,0.6,0.54,0.49,0.67,0.33,0,0,0,3,3
XVIII267,D.C. United,0.39,0.58,0.57,0.51,0.34,0.86,0.71,0.67,0.64,0.72,0.29,0,0,0,3,3
XVIII267,Orlando City,0.58,0.71,0.43,0.36,0.26,0.66,0.4,0.33,0.33,0.62,0.47,0,0,0,1,2
XVIII268,Seattle,0.91,0.59,0.52,0.5,0.5,0.75,0.47,0.42,0.29,0.5,0.41,0,0,0,3,2
XVIII268,FC Dallas,0.46,0.71,0.66,0.52,0.26,0.66,0.59,0.55,0.44,0.84,0.21,0,0,0,1,1
XVIII269,LA Galaxy,0.81,0.65,0.51,0.51,0.39,0.74,0.59,0.55,0.42,0.77,0.52,0,0,0,2,2
XVIII269,Colorado,0.77,0.63,0.57,0.4,0.35,0.55,0.44,0.43,0.27,0.21,0.2,0,0,0,2,2
XVIII270,D.C. United,0.39,0.58,0.57,0.51,0.34,0.86,0.71,0.67,0.64,0.72,0.29,0,0,0,3,4
XVIII270,Portland,0.71,0.76,0.65,0.47,0.29,0.98,0.86,0.53,0.37,0.14,0.11,0,0,0,1,1
XVIII271,Los Angeles FC,0.77,0.66,0.51,0.46,0.26,0.8,0.69,0.58,0.58,0.48,0.18,0,0,0,3,2
XVIII271,Real Salt Lake,0.78,0.69,0.64,0.4,0.37,0.79,0.77,0.76,0.69,0.14,0.0,0,0,0,1,0
XVIII272,Seattle,0.91,0.59,0.52,0.5,0.5,0.75,0.47,0.42,0.29,0.5,0.41,0,0,0,3,5
XVIII272,LA Galaxy,0.81,0.65,0.51,0.51,0.39,0.74,0.59,0.55,0.42,0.77,0.52,0,0,0,1,0
XVIII273,Vancouver,0.51,0.51,0.49,0.35,0.35,0.73,0.63,0.44,0.42,0.66,0.21,0,0,0,2,2
XVIII273,NY Red Bulls,0.72,0.74,0.63,0.6,0.58,0.79,0.7,0.69,0.61,0.06,0.03,0,0,0,2,2
XVIII274,Philadelphia,0.85,0.82,0.72,0.46,0.39,0.8,0.72,0.66,0.65,0.44,0.0,0,0,0,3,2
XVIII274,NYCFC,0.77,0.66,0.56,0.46,0.42,0.97,0.6,0.54,0.49,0.67,0.33,0,0,0,1,0
XVIII275,Montreal,0.89,0.64,0.55,0.48,0.39,0.86,0.78,0.69,0.64,0.12,0.11,0,0,0,3,2
XVIII275,Chicago,0.56,0.64,0.6,0.3,0.26,0.69,0.69,0.48,0.4,0.43,0.28,0,0,0,1,1
XVIII276,FC Dallas,0.46,0.71,0.66,0.52,0.26,0.66,0.59,0.55,0.44,0.84,0.21,0,0,0,3,2
XVIII276,Minnesota,0.64,0.66,0.65,0.22,0.21,0.79,0.7,0.69,0.47,0.16,0.09,0,0,0,1,0
XVIII277,Sporting KC,0.77,0.82,0.75,0.55,0.32,0.84,0.71,0.69,0.66,0.74,0.49,0,0,0,3,3
XVIII277,Portland,0.71,0.76,0.65,0.47,0.29,0.98,0.86,0.53,0.37,0.14,0.11,0,0,0,1,0
XVIII278,Houston,0.63,0.48,0.46,0.42,0.37,0.72,0.67,0.67,0.58,0.52,0.04,0,0,0,1,1
XVIII278,Real Salt Lake,0.78,0.69,0.64,0.4,0.37,0.79,0.77,0.76,0.69,0.14,0.0,0,0,0,3,2
XVIII279,San Jose,0.7,0.62,0.5,0.36,0.28,0.72,0.72,0.61,0.44,0.64,0.58,0,0,0,2,1
XVIII279,Toronto FC,0.65,0.52,0.47,0.35,0.31,0.75,0.63,0.41,0.29,0.9,0.57,0,0,0,2,1
XVIII280,Atlanta,0.73,0.82,0.74,0.7,0.53,0.94,0.85,0.62,0.4,0.84,0.03,0,0,0,3,3
XVIII280,Columbus,0.67,0.74,0.58,0.53,0.42,0.83,0.61,0.56,0.56,0.51,0.14,0,0,0,1,1
XVIII281,D.C. United,0.39,0.58,0.57,0.51,0.34,0.86,0.71,0.67,0.64,0.72,0.29,0,0,0,3,2
XVIII281,New England,0.64,0.6,0.52,0.39,0.37,0.76,0.74,0.41,0.33,0.49,0.43,0,0,0,1,0
XVIII282,Los Angeles FC,0.77,0.66,0.51,0.46,0.26,0.8,0.69,0.58,0.58,0.48,0.18,0,0,0,3,2
XVIII282,Colorado,0.77,0.63,0.57,0.4,0.35,0.55,0.44,0.43,0.27,0.21,0.2,0,0,0,1,0
XVIII283,NYCFC,0.77,0.66,0.56,0.46,0.42,0.97,0.6,0.54,0.49,0.67,0.33,0,0,0,2,1
XVIII283,NY Red Bulls,0.72,0.74,0.63,0.6,0.58,0.79,0.7,0.69,0.61,0.06,0.03,0,0,0,2,1
XVIII284,Chicago,0.56,0.64,0.6,0.3,0.26,0.69,0.69,0.48,0.4,0.43,0.28,0,0,0,2,1
XVIII284,Columbus,0.67,0.74,0.58,0.53,0.42,0.83,0.61,0.56,0.56,0.51,0.14,0,0,0,2,1
XVIII285,Houston,0.63,0.48,0.46,0.42,0.37,0.72,0.67,0.67,0.58,0.52,0.04,0,0,0,2,1
XVIII285,FC Dallas,0.46,0.71,0.66,0.52,0.26,0.66,0.59,0.55,0.44,0.84,0.21,0,0,0,2,1
XVIII286,Orlando City,0.58,0.71,0.43,0.36,0.26,0.66,0.4,0.33,0.33,0.62,0.47,0,0,0,1,1
XVIII286,Atlanta,0.73,0.82,0.74,0.7,0.53,0.94,0.85,0.62,0.4,0.84,0.03,0,0,0,3,2
XVIII287,LA Galaxy,0.81,0.65,0.51,0.51,0.39,0.74,0.59,0.55,0.42,0.77,0.52,0,0,0,2,1
XVIII287,Los Angeles FC,0.77,0.66,0.51,0.46,0.26,0.8,0.69,0.58,0.58,0.48,0.18,0,0,0,2,1
XVIII288,Philadelphia,0.85,0.82,0.72,0.46,0.39,0.8,0.72,0.66,0.65,0.44,0.0,0,0,0,3,1
XVIII288,New England,0.64,0.6,0.52,0.39,0.37,0.76,0.74,0.41,0.33,0.49,0.43,0,0,0,1,0
XVIII289,Toronto FC,0.65,0.52,0.47,0.35,0.31,0.75,0.63,0.41,0.29,0.9,0.57,0,0,0,3,3
XVIII289,Montreal,0.89,0.64,0.55,0.48,0.39,0.86,0.78,0.69,0.64,0.12,0.11,0,0,0,1,1
XVIII290,Sporting KC,0.77,0.82,0.75,0.55,0.32,0.84,0.71,0.69,0.66,0.74,0.49,0,0,0,3,2
XVIII290,Minnesota,0.64,0.66,0.65,0.22,0.21,0.79,0.7,0.69,0.47,0.16,0.09,0,0,0,1,0
XVIII291,Colorado,0.77,0.63,0.57,0.4,0.35,0.55,0.44,0.43,0.27,0.21,0.2,0,0,0,1,0
XVIII291,Real Salt Lake,0.78,0.69,0.64,0.4,0.37,0.79,0.77,0.76,0.69,0.14,0.0,0,0,0,3,6
XVIII292,San Jose,0.7,0.62,0.5,0.36,0.28,0.72,0.72,0.61,0.44,0.64,0.58,0,0,0,1,2
XVIII292,Vancouver,0.51,0.51,0.49,0.35,0.35,0.73,0.63,0.44,0.42,0.66,0.21,0,0,0,3,3
XVIII293,NY Red Bulls,0.72,0.74,0.63,0.6,0.58,0.79,0.7,0.69,0.61,0.06,0.03,0,0,0,3,1
XVIII293,D.C. United,0.39,0.58,0.57,0.51,0.34,0.86,0.71,0.67,0.64,0.72,0.29,0,0,0,1,0
XVIII294,Portland,0.71,0.76,0.65,0.47,0.29,0.98,0.86,0.53,0.37,0.14,0.11,0,0,0,1,0
XVIII294,Seattle,0.91,0.59,0.52,0.5,0.5,0.75,0.47,0.42,0.29,0.5,0.41,0,0,0,3,1
XVIII295,NY Red Bulls,0.72,0.74,0.63,0.6,0.58,0.79,0.7,0.69,0.61,0.06,0.03,0,0,0,3,1
XVIII295,Houston,0.63,0.48,0.46,0.42,0.37,0.72,0.67,0.67,0.58,0.52,0.04,0,0,0,1,0
XVIII296,D.C. United,0.39,0.58,0.57,0.51,0.34,0.86,0.71,0.67,0.64,0.72,0.29,0,0,0,1,0
XVIII296,Philadelphia,0.85,0.82,0.72,0.46,0.39,0.8,0.72,0.66,0.65,0.44,0.0,0,0,0,3,2
XVIII297,San Jose,0.7,0.62,0.5,0.36,0.28,0.72,0.72,0.61,0.44,0.64,0.58,0,0,0,3,4
XVIII297,FC Dallas,0.46,0.71,0.66,0.52,0.26,0.66,0.59,0.55,0.44,0.84,0.21,0,0,0,1,3
XVIII298,Portland,0.71,0.76,0.65,0.47,0.29,0.98,0.86,0.53,0.37,0.14,0.11,0,0,0,3,2
XVIII298,Toronto FC,0.65,0.52,0.47,0.35,0.31,0.75,0.63,0.41,0.29,0.9,0.57,0,0,0,1,0
XVIII299,Seattle,0.91,0.59,0.52,0.5,0.5,0.75,0.47,0.42,0.29,0.5,0.41,0,0,0,3,3
XVIII299,Sporting KC,0.77,0.82,0.75,0.55,0.32,0.84,0.71,0.69,0.66,0.74,0.49,0,0,0,1,1
XVIII300,Montreal,0.89,0.64,0.55,0.48,0.39,0.86,0.78,0.69,0.64,0.12,0.11,0,0,0,3,3
XVIII300,NY Red Bulls,0.72,0.74,0.63,0.6,0.58,0.79,0.7,0.69,0.61,0.06,0.03,0,0,0,1,0
XVIII301,New England,0.64,0.6,0.52,0.39,0.37,0.76,0.74,0.41,0.33,0.49,0.43,0,0,0,2,1
XVIII301,Portland,0.71,0.76,0.65,0.47,0.29,0.98,0.86,0.53,0.37,0.14,0.11,0,0,0,2,1
XVIII302,Orlando City,0.58,0.71,0.43,0.36,0.26,0.66,0.4,0.33,0.33,0.62,0.47,0,0,0,2,2
XVIII302,Philadelphia,0.85,0.82,0.72,0.46,0.39,0.8,0.72,0.66,0.65,0.44,0.0,0,0,0,2,2
XVIII303,FC Dallas,0.46,0.71,0.66,0.52,0.26,0.66,0.59,0.55,0.44,0.84,0.21,0,0,0,3,4
XVIII303,Houston,0.63,0.48,0.46,0.42,0.37,0.72,0.67,0.67,0.58,0.52,0.04,0,0,0,1,2
XVIII304,Columbus,0.67,0.74,0.58,0.53,0.42,0.83,0.61,0.56,0.56,0.51,0.14,0,0,0,3,2
XVIII304,NYCFC,0.77,0.66,0.56,0.46,0.42,0.97,0.6,0.54,0.49,0.67,0.33,0,0,0,1,1
XVIII305,Toronto FC,0.65,0.52,0.47,0.35,0.31,0.75,0.63,0.41,0.29,0.9,0.57,0,0,0,1,2
XVIII305,Los Angeles FC,0.77,0.66,0.51,0.46,0.26,0.8,0.69,0.58,0.58,0.48,0.18,0,0,0,3,4
XVIII306,Vancouver,0.51,0.51,0.49,0.35,0.35,0.73,0.63,0.44,0.42,0.66,0.21,0,0,0,3,2
XVIII306,San Jose,0.7,0.62,0.5,0.36,0.28,0.72,0.72,0.61,0.44,0.64,0.58,0,0,0,1,1
XVIII307,Real Salt Lake,0.78,0.69,0.64,0.4,0.37,0.79,0.77,0.76,0.69,0.14,0.0,0,0,0,3,6
XVIII307,LA Galaxy,0.81,0.65,0.51,0.51,0.39,0.74,0.59,0.55,0.42,0.77,0.52,0,0,0,1,2
XVIII308,D.C. United,0.39,0.58,0.57,0.51,0.34,0.86,0.71,0.67,0.64,0.72,0.29,0,0,0,3,3
XVIII308,Atlanta,0.73,0.82,0.74,0.7,0.53,0.94,0.85,0.62,0.4,0.84,0.03,0,0,0,1,1
XVIII309,NYCFC,0.77,0.66,0.56,0.46,0.42,0.97,0.6,0.54,0.49,0.67,0.33,0,0,0,1,0
XVIII309,New England,0.64,0.6,0.52,0.39,0.37,0.76,0.74,0.41,0.33,0.49,0.43,0,0,0,3,1
XVIII310,NYCFC,0.77,0.66,0.56,0.46,0.42,0.97,0.6,0.54,0.49,0.67,0.33,0,0,0,2,1
XVIII310,D.C. United,0.39,0.58,0.57,0.51,0.34,0.86,0.71,0.67,0.64,0.72,0.29,0,0,0,2,1
XVIII311,Sporting KC,0.77,0.82,0.75,0.55,0.32,0.84,0.71,0.69,0.66,0.74,0.49,0,0,0,3,1
XVIII311,Orlando City,0.58,0.71,0.43,0.36,0.26,0.66,0.4,0.33,0.33,0.62,0.47,0,0,0,1,0
XVIII312,Portland,0.71,0.76,0.65,0.47,0.29,0.98,0.86,0.53,0.37,0.14,0.11,0,0,0,3,2
XVIII312,Colorado,0.77,0.63,0.57,0.4,0.35,0.55,0.44,0.43,0.27,0.21,0.2,0,0,0,1,0
XVIII313,D.C. United,0.39,0.58,0.57,0.51,0.34,0.86,0.71,0.67,0.64,0.72,0.29,0,0,0,3,2
XVIII313,Minnesota,0.64,0.66,0.65,0.22,0.21,0.79,0.7,0.69,0.47,0.16,0.09,0,0,0,1,1
XVIII314,Colorado,0.77,0.63,0.57,0.4,0.35,0.55,0.44,0.43,0.27,0.21,0.2,0,0,0,1,0
XVIII314,Atlanta,0.73,0.82,0.74,0.7,0.53,0.94,0.85,0.62,0.4,0.84,0.03,0,0,0,3,3
XVIII315,Philadelphia,0.85,0.82,0.72,0.46,0.39,0.8,0.72,0.66,0.65,0.44,0.0,0,0,0,1,1
XVIII315,Montreal,0.89,0.64,0.55,0.48,0.39,0.86,0.78,0.69,0.64,0.12,0.11,0,0,0,3,4
XVIII316,Toronto FC,0.65,0.52,0.47,0.35,0.31,0.75,0.63,0.41,0.29,0.9,0.57,0,0,0,3,5
XVIII316,LA Galaxy,0.81,0.65,0.51,0.51,0.39,0.74,0.59,0.55,0.42,0.77,0.52,0,0,0,1,3
XVIII317,FC Dallas,0.46,0.71,0.66,0.52,0.26,0.66,0.59,0.55,0.44,0.84,0.21,0,0,0,2,0
XVIII317,Columbus,0.67,0.74,0.58,0.53,0.42,0.83,0.61,0.56,0.56,0.51,0.14,0,0,0,2,0
XVIII318,Houston,0.63,0.48,0.46,0.42,0.37,0.72,0.67,0.67,0.58,0.52,0.04,0,0,0,3,4
XVIII318,Portland,0.71,0.76,0.65,0.47,0.29,0.98,0.86,0.53,0.37,0.14,0.11,0,0,0,1,1
XVIII319,Real Salt Lake,0.78,0.69,0.64,0.4,0.37,0.79,0.77,0.76,0.69,0.14,0.0,0,0,0,2,1
XVIII319,Minnesota,0.64,0.66,0.65,0.22,0.21,0.79,0.7,0.69,0.47,0.16,0.09,0,0,0,2,1
XVIII320,Vancouver,0.51,0.51,0.49,0.35,0.35,0.73,0.63,0.44,0.42,0.66,0.21,0,0,0,1,1
XVIII320,Seattle,0.91,0.59,0.52,0.5,0.5,0.75,0.47,0.42,0.29,0.5,0.41,0,0,0,3,2
XVIII321,Los Angeles FC,0.77,0.66,0.51,0.46,0.26,0.8,0.69,0.58,0.58,0.48,0.18,0,0,0,2,1
XVIII321,New England,0.64,0.6,0.52,0.39,0.37,0.76,0.74,0.41,0.33,0.49,0.43,0,0,0,2,1
XVIII322,San Jose,0.7,0.62,0.5,0.36,0.28,0.72,0.72,0.61,0.44,0.64,0.58,0,0,0,1,1
XVIII322,Sporting KC,0.77,0.82,0.75,0.55,0.32,0.84,0.71,0.69,0.66,0.74,0.49,0,0,0,3,5
XVIII323,D.C. United,0.39,0.58,0.57,0.51,0.34,0.86,0.71,0.67,0.64,0.72,0.29,0,0,0,2,3
XVIII323,NY Red Bulls,0.72,0.74,0.63,0.6,0.58,0.79,0.7,0.69,0.61,0.06,0.03,0,0,0,2,3
XVIII324,Chicago,0.56,0.64,0.6,0.3,0.26,0.69,0.69,0.48,0.4,0.43,0.28,0,0,0,3,4
XVIII324,Orlando City,0.58,0.71,0.43,0.36,0.26,0.66,0.4,0.33,0.33,0.62,0.47,0,0,0,1,0
XVIII325,Portland,0.71,0.76,0.65,0.47,0.29,0.98,0.86,0.53,0.37,0.14,0.11,0,0,0,3,3
XVIII325,Columbus,0.67,0.74,0.58,0.53,0.42,0.83,0.61,0.56,0.56,0.51,0.14,0,0,0,1,2
XVIII326,Seattle,0.91,0.59,0.52,0.5,0.5,0.75,0.47,0.42,0.29,0.5,0.41,0,0,0,1,0
XVIII326,Philadelphia,0.85,0.82,0.72,0.46,0.39,0.8,0.72,0.66,0.65,0.44,0.0,0,0,0,3,1
XVIII327,San Jose,0.7,0.62,0.5,0.36,0.28,0.72,0.72,0.61,0.44,0.64,0.58,0,0,0,1,3
XVIII327,Atlanta,0.73,0.82,0.74,0.7,0.53,0.94,0.85,0.62,0.4,0.84,0.03,0,0,0,3,4
XVIII328,Los Angeles FC,0.77,0.66,0.51,0.46,0.26,0.8,0.69,0.58,0.58,0.48,0.18,0,0,0,3,2
XVIII328,San Jose,0.7,0.62,0.5,0.36,0.28,0.72,0.72,0.61,0.44,0.64,0.58,0,0,0,1,0
XVIII329,NY Red Bulls,0.72,0.74,0.63,0.6,0.58,0.79,0.7,0.69,0.61,0.06,0.03,0,0,0,3,2
XVIII329,Toronto FC,0.65,0.52,0.47,0.35,0.31,0.75,0.63,0.41,0.29,0.9,0.57,0,0,0,1,0
XVIII330,Atlanta,0.73,0.82,0.74,0.7,0.53,0.94,0.85,0.62,0.4,0.84,0.03,0,0,0,3,2
XVIII330,Real Salt Lake,0.78,0.69,0.64,0.4,0.37,0.79,0.77,0.76,0.69,0.14,0.0,0,0,0,1,0
XVIII331,New England,0.64,0.6,0.52,0.39,0.37,0.76,0.74,0.41,0.33,0.49,0.43,0,0,0,2,2
XVIII331,Chicago,0.56,0.64,0.6,0.3,0.26,0.69,0.69,0.48,0.4,0.43,0.28,0,0,0,2,2
XVIII332,Columbus,0.67,0.74,0.58,0.53,0.42,0.83,0.61,0.56,0.56,0.51,0.14,0,0,0,3,2
XVIII332,Colorado,0.77,0.63,0.57,0.4,0.35,0.55,0.44,0.43,0.27,0.21,0.2,0,0,0,1,1
XVIII333,Orlando City,0.58,0.71,0.43,0.36,0.26,0.66,0.4,0.33,0.33,0.62,0.47,0,0,0,2,0
XVIII333,Houston,0.63,0.48,0.46,0.42,0.37,0.72,0.67,0.67,0.58,0.52,0.04,0,0,0,2,0
XVIII334,Montreal,0.89,0.64,0.55,0.48,0.39,0.86,0.78,0.69,0.64,0.12,0.11,0,0,0,2,1
XVIII334,NYCFC,0.77,0.66,0.56,0.46,0.42,0.97,0.6,0.54,0.49,0.67,0.33,0,0,0,2,1
XVIII335,Minnesota,0.64,0.66,0.65,0.22,0.21,0.79,0.7,0.69,0.47,0.16,0.09,0,0,0,3,3
XVIII335,Portland,0.71,0.76,0.65,0.47,0.29,0.98,0.86,0.53,0.37,0.14,0.11,0,0,0,1,2
XVIII336,Philadelphia,0.85,0.82,0.72,0.46,0.39,0.8,0.72,0.66,0.65,0.44,0.0,0,0,0,3,2
XVIII336,Sporting KC,0.77,0.82,0.75,0.55,0.32,0.84,0.71,0.69,0.66,0.74,0.49,0,0,0,1,0
XVIII337,LA Galaxy,0.81,0.65,0.51,0.51,0.39,0.74,0.59,0.55,0.42,0.77,0.52,0,0,0,3,3
XVIII337,Seattle,0.91,0.59,0.52,0.5,0.5,0.75,0.47,0.42,0.29,0.5,0.41,0,0,0,1,0
XVIII338,Vancouver,0.51,0.51,0.49,0.35,0.35,0.73,0.63,0.44,0.42,0.66,0.21,0,0,0,1,1
XVIII338,FC Dallas,0.46,0.71,0.66,0.52,0.26,0.66,0.59,0.55,0.44,0.84,0.21,0,0,0,3,2
XVIII339,NYCFC,0.77,0.66,0.56,0.46,0.42,0.97,0.6,0.54,0.49,0.67,0.33,0,0,0,3,2
XVIII339,Chicago,0.56,0.64,0.6,0.3,0.26,0.69,0.69,0.48,0.4,0.43,0.28,0,0,0,1,0
XVIII340,Chicago,0.56,0.64,0.6,0.3,0.26,0.69,0.69,0.48,0.4,0.43,0.28,0,0,0,3,3
XVIII340,Los Angeles FC,0.77,0.66,0.51,0.46,0.26,0.8,0.69,0.58,0.58,0.48,0.18,0,0,0,1,1
XVIII341,Seattle,0.91,0.59,0.52,0.5,0.5,0.75,0.47,0.42,0.29,0.5,0.41,0,0,0,3,4
XVIII341,Colorado,0.77,0.63,0.57,0.4,0.35,0.55,0.44,0.43,0.27,0.21,0.2,0,0,0,1,0
XVIII342,D.C. United,0.39,0.58,0.57,0.51,0.34,0.86,0.71,0.67,0.64,0.72,0.29,0,0,0,3,5
XVIII342,Montreal,0.89,0.64,0.55,0.48,0.39,0.86,0.78,0.69,0.64,0.12,0.11,0,0,0,1,0
XVIII343,Toronto FC,0.65,0.52,0.47,0.35,0.31,0.75,0.63,0.41,0.29,0.9,0.57,0,0,0,3,4
XVIII343,New England,0.64,0.6,0.52,0.39,0.37,0.76,0.74,0.41,0.33,0.49,0.43,0,0,0,1,1
XVIII344,Columbus,0.67,0.74,0.58,0.53,0.42,0.83,0.61,0.56,0.56,0.51,0.14,0,0,0,2,0
XVIII344,Philadelphia,0.85,0.82,0.72,0.46,0.39,0.8,0.72,0.66,0.65,0.44,0.0,0,0,0,2,0
XVIII345,Minnesota,0.64,0.66,0.65,0.22,0.21,0.79,0.7,0.69,0.47,0.16,0.09,0,0,0,3,2
XVIII345,NYCFC,0.77,0.66,0.56,0.46,0.42,0.97,0.6,0.54,0.49,0.67,0.33,0,0,0,1,1
XVIII346,Houston,0.63,0.48,0.46,0.42,0.37,0.72,0.67,0.67,0.58,0.52,0.04,0,0,0,3,3
