team,name,Min,ExpG,ExpA,Goal,PsOnHfFl,SucflDuels,Touches,DuelLs,SucflTkls,Int,DefTouch,Clrnce,Recovery,TchsM3,Aerials
Pacific,Kadin Chung,90,0.0,0.0,0,1,4,59,3,1,3,7,3,2,24,3
Pacific,Kadin Chung,90,0.0,0.41,0,4,3,53,4,2,1,4,1,7,19,1
Pacific,Kadin Chung,90,0.0,0.0,0,4,4,52,4,0,2,4,1,9,22,3
Pacific,Kadin Chung,90,0.05,0.03,1,3,5,52,4,1,2,7,1,7,25,3
Pacific,Kadin Chung,90,0.0,0.0,0,4,5,52,1,4,1,6,0,6,20,1
Pacific,Kadin Chung,61,0.05,0.05,0,1,4,45,5,0,1,3,1,4,17,3
Pacific,Kadin Chung,61,0.0,0.03,0,4,6,44,3,2,0,4,0,5,13,1
Pacific,Kadin Chung,90,0.0,0.0,0,5,5,43,5,3,0,6,1,3,15,1
Pacific,Kadin Chung,90,0.0,0.14,0,0,1,43,0,1,1,4,2,4,26,0
Pacific,Kadin Chung,55,0.0,0.04,0,4,2,32,0,1,1,3,1,4,16,1
Pacific,Kadin Chung,55,0.0,0.0,0,0,3,27,2,2,1,5,2,3,13,2
HFX Wanderers,Alex De Carolis,90,0.08,0.05,0,5,5,77,5,2,2,4,0,9,30,4
HFX Wanderers,Alex De Carolis,90,0.06,0.12,0,9,10,76,2,7,2,18,7,10,20,2
HFX Wanderers,Alex De Carolis,90,0.0,0.0,0,5,6,72,4,3,0,5,1,6,38,5
HFX Wanderers,Alex De Carolis,90,0.03,0.0,0,2,6,71,5,2,1,7,3,11,33,4
HFX Wanderers,Alex De Carolis,90,0.06,0.0,0,5,6,67,2,3,2,7,1,8,30,1
HFX Wanderers,Alex De Carolis,90,0.02,0.04,0,2,4,59,3,0,0,3,2,7,35,4
HFX Wanderers,Alex De Carolis,90,0.02,0.0,0,4,2,57,3,0,1,6,2,3,22,1
HFX Wanderers,Alex De Carolis,90,0.02,0.07,0,0,3,55,6,0,1,5,3,2,24,1
HFX Wanderers,Alex De Carolis,90,0.0,0.0,0,3,3,53,8,1,2,6,3,7,23,3
HFX Wanderers,Alex De Carolis,90,0.0,0.0,0,4,5,52,5,1,1,6,2,2,25,1
HFX Wanderers,Alex De Carolis,75,0.06,0.0,0,1,3,51,2,0,0,10,8,2,21,1
HFX Wanderers,Alex De Carolis,64,0.05,0.06,0,1,4,42,6,1,1,5,1,4,25,0
HFX Wanderers,Alex De Carolis,90,0.05,0.17,0,2,0,41,6,0,1,1,0,4,13,1
HFX Wanderers,Alex De Carolis,64,0.0,0.04,0,1,4,29,5,1,0,3,0,3,17,1
HFX Wanderers,Alex De Carolis,13,0.0,0.0,0,0,1,9,0,0,0,1,1,0,2,1
HFX Wanderers,Alex De Carolis,8,0.0,0.0,0,2,0,8,5,0,0,0,0,0,3,1
HFX Wanderers,Alex De Carolis,32,0.0,0.06,0,1,0,8,4,0,0,0,0,0,5,1
HFX Wanderers,Alex De Carolis,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
HFX Wanderers,Alex De Carolis,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
HFX Wanderers,Alex De Carolis,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
HFX Wanderers,Alex De Carolis,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
HFX Wanderers,Alex De Carolis,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
HFX Wanderers,Alex De Carolis,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
HFX Wanderers,Alex De Carolis,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
HFX Wanderers,Alex De Carolis,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
HFX Wanderers,Peter Schaale,90,0.0,0.0,0,5,7,76,7,1,1,6,3,7,29,7
HFX Wanderers,Peter Schaale,90,0.21,0.0,0,6,6,69,2,2,2,10,5,6,21,1
HFX Wanderers,Peter Schaale,90,0.16,0.0,0,2,9,64,6,2,1,13,9,6,27,9
HFX Wanderers,Peter Schaale,90,0.37,0.0,1,3,5,62,4,0,2,11,7,5,15,4
HFX Wanderers,Peter Schaale,90,0.05,0.0,0,8,9,62,9,4,6,12,2,6,20,13
HFX Wanderers,Peter Schaale,90,0.0,0.0,0,7,7,59,4,1,2,6,3,8,13,9
HFX Wanderers,Peter Schaale,90,0.0,0.0,0,4,5,56,2,2,0,9,6,7,20,3
HFX Wanderers,Peter Schaale,90,0.05,0.0,0,5,5,56,3,2,2,11,7,4,17,5
HFX Wanderers,Peter Schaale,90,0.09,0.03,0,5,7,56,6,2,0,9,7,9,17,5
HFX Wanderers,Peter Schaale,90,0.15,0.0,0,3,1,55,5,0,1,10,9,3,16,3
HFX Wanderers,Peter Schaale,90,0.2,0.0,0,2,13,53,6,2,0,13,6,2,11,8
HFX Wanderers,Peter Schaale,90,0.17,0.05,0,4,7,49,3,2,2,11,6,5,15,5
HFX Wanderers,Peter Schaale,90,0.08,0.0,0,3,5,48,3,1,2,12,9,5,9,5
HFX Wanderers,Peter Schaale,90,0.0,0.03,0,0,4,45,0,2,1,9,6,8,12,0
HFX Wanderers,Peter Schaale,90,0.0,0.0,0,7,6,42,4,3,0,11,7,5,12,2
HFX Wanderers,Peter Schaale,90,0.0,0.0,0,6,5,42,6,3,0,5,2,2,13,3
HFX Wanderers,Peter Schaale,90,0.61,0.91,0,2,6,36,0,0,2,8,6,3,13,6
HFX Wanderers,Peter Schaale,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Valour,Raphaël Garcia,90,0.0,0.04,0,5,9,74,7,6,2,11,1,6,50,0
Valour,Raphaël Garcia,90,0.03,0.07,0,1,9,74,5,6,2,15,4,9,38,0
Valour,Raphaël Garcia,90,0.0,0.05,0,3,9,70,1,6,1,10,1,4,32,0
Valour,Raphaël Garcia,66,0.0,0.15,0,1,9,64,2,2,0,6,2,5,27,1
Valour,Raphaël Garcia,81,0.0,0.03,0,2,6,55,4,3,0,3,0,2,29,3
Valour,Raphaël Garcia,90,0.0,0.14,0,2,8,54,4,7,0,13,5,3,16,1
Valour,Raphaël Garcia,69,0.0,0.0,0,4,4,45,7,0,2,7,1,4,27,4
Valour,Raphaël Garcia,84,0.1,0.81,0,2,4,40,7,2,0,4,1,2,16,2
Valour,Raphaël Garcia,45,0.0,0.03,0,0,3,39,6,1,0,2,0,2,21,0
Valour,Raphaël Garcia,32,0.0,0.0,0,1,1,35,1,0,1,3,0,4,6,1
Valour,Raphaël Garcia,61,0.0,0.0,0,1,5,30,3,0,0,4,2,0,15,2
Valour,Raphaël Garcia,58,0.0,0.0,0,1,1,28,2,1,1,2,0,1,16,0
Valour,Raphaël Garcia,26,0.0,0.0,0,1,3,27,0,0,0,4,3,0,15,1
Valour,Raphaël Garcia,45,0.0,0.0,0,1,4,20,7,1,0,2,0,0,11,4
Valour,Raphaël Garcia,15,0.0,0.0,0,1,0,13,2,0,0,0,0,2,6,1
Valour,Raphaël Garcia,1,0.0,0.0,0,1,2,7,2,1,0,2,0,0,1,0
Valour,Raphaël Garcia,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Valour,Raphaël Garcia,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Valour,Raphaël Garcia,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Valour,Raphaël Garcia,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Valour,Raphaël Garcia,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Valour,Raphaël Garcia,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Valour,Skylar Thomas,90,0.11,0.54,0,0,4,73,3,1,2,7,4,6,27,4
Valour,Skylar Thomas,90,0.0,0.0,0,5,8,71,2,2,4,8,2,10,32,7
Valour,Skylar Thomas,90,0.09,0.0,0,2,9,67,3,2,0,9,6,5,28,5
Valour,Skylar Thomas,90,0.0,0.0,0,3,8,67,3,1,0,14,11,5,22,7
Valour,Skylar Thomas,90,0.06,0.0,0,5,4,66,6,0,1,9,7,2,14,4
Valour,Skylar Thomas,90,0.0,0.16,0,2,7,65,5,2,0,5,3,2,27,7
Valour,Skylar Thomas,90,0.0,0.04,0,3,4,64,3,2,2,8,4,7,40,2
Valour,Skylar Thomas,90,0.0,0.0,0,2,7,62,1,2,1,10,5,3,22,3
Valour,Skylar Thomas,90,0.05,0.0,0,0,4,61,1,1,1,6,3,2,24,3
Valour,Skylar Thomas,90,0.0,0.0,0,2,2,58,2,1,1,7,4,7,20,2
Valour,Skylar Thomas,90,0.0,0.0,0,7,6,54,3,0,2,5,2,3,20,4
Valour,Skylar Thomas,90,0.0,0.05,0,11,10,52,5,3,0,10,6,10,12,5
Valour,Skylar Thomas,90,0.0,0.0,0,3,3,49,6,1,1,12,10,6,14,4
Valour,Skylar Thomas,90,0.07,0.08,0,1,6,48,4,1,4,13,6,5,16,6
Valour,Skylar Thomas,90,0.25,0.0,0,3,3,44,2,0,0,5,5,3,14,4
Valour,Skylar Thomas,81,0.06,0.41,0,2,1,44,4,0,0,2,2,6,23,3
Valour,Skylar Thomas,90,0.07,0.0,0,3,8,41,8,1,0,5,2,6,16,8
Valour,Skylar Thomas,90,0.06,0.0,0,1,5,37,2,1,0,3,2,1,12,5
Valour,Skylar Thomas,90,0.07,0.0,0,2,5,34,7,1,2,8,5,3,4,9
Valour,Skylar Thomas,90,0.04,0.21,0,1,5,32,1,2,1,12,9,1,12,4
Valour,Skylar Thomas,90,0.0,0.0,0,2,3,25,3,0,0,5,4,5,9,4
Valour,Skylar Thomas,13,0.0,0.0,0,0,1,5,0,0,1,1,0,2,1,1
Valour,Skylar Thomas,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Valour,Skylar Thomas,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Valour,Skylar Thomas,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
HFX Wanderers,Matthew Arnone,90,0.03,0.06,0,6,3,72,3,0,5,8,3,5,35,5
HFX Wanderers,Matthew Arnone,90,0.06,0.0,0,5,4,68,3,0,3,4,1,11,24,4
HFX Wanderers,Matthew Arnone,90,0.86,0.0,1,0,4,65,3,0,1,10,9,4,22,5
HFX Wanderers,Matthew Arnone,90,0.0,0.03,0,6,7,61,5,2,3,11,6,8,22,6
HFX Wanderers,Matthew Arnone,90,0.0,0.0,0,6,6,59,5,0,1,5,4,7,25,8
HFX Wanderers,Matthew Arnone,90,0.04,0.06,0,3,2,58,0,0,3,8,5,1,10,2
HFX Wanderers,Matthew Arnone,90,0.0,0.0,0,7,8,56,2,2,1,7,4,4,21,5
HFX Wanderers,Matthew Arnone,90,0.0,0.0,0,5,3,54,1,0,2,4,0,8,15,1
HFX Wanderers,Matthew Arnone,90,0.05,0.0,0,2,4,53,0,1,1,5,3,2,29,3
HFX Wanderers,Matthew Arnone,90,0.96,0.0,1,4,6,51,0,1,5,10,4,4,15,5
HFX Wanderers,Matthew Arnone,90,0.0,0.03,0,4,10,50,2,1,1,7,4,7,20,6
HFX Wanderers,Matthew Arnone,90,0.0,0.0,0,5,1,50,4,0,2,4,2,6,17,5
HFX Wanderers,Matthew Arnone,90,0.0,0.0,0,4,5,48,3,3,2,8,3,4,23,2
HFX Wanderers,Matthew Arnone,90,0.0,0.0,0,1,2,48,4,1,1,4,2,6,14,4
HFX Wanderers,Matthew Arnone,90,0.03,0.0,0,5,10,48,5,4,1,14,9,2,16,7
HFX Wanderers,Matthew Arnone,90,0.0,0.0,0,4,4,46,5,0,1,6,4,3,5,6
HFX Wanderers,Matthew Arnone,90,0.0,0.0,0,1,5,45,2,2,2,12,6,6,17,1
HFX Wanderers,Matthew Arnone,90,0.0,0.0,0,3,7,43,5,1,0,6,4,9,14,6
HFX Wanderers,Matthew Arnone,71,0.0,0.0,0,2,1,40,2,0,7,13,6,3,10,2
HFX Wanderers,Matthew Arnone,90,0.0,0.0,0,7,3,38,1,0,2,7,5,5,10,4
HFX Wanderers,Matthew Arnone,64,0.0,0.0,0,0,4,36,2,1,0,6,3,2,16,1
HFX Wanderers,Matthew Arnone,69,0.0,0.03,0,1,4,35,4,1,4,6,0,2,21,0
HFX Wanderers,Matthew Arnone,90,0.0,0.0,0,3,2,35,2,0,0,5,5,2,3,3
HFX Wanderers,Matthew Arnone,90,0.05,0.0,0,2,1,22,1,0,1,9,7,1,3,0
HFX Wanderers,Matthew Arnone,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Edmonton,Kareem Moses,89,0.0,0.0,0,2,7,70,3,1,2,5,1,4,33,3
Edmonton,Kareem Moses,90,0.05,0.0,0,4,10,65,2,3,0,5,2,8,40,4
Edmonton,Kareem Moses,90,0.06,0.0,0,0,9,64,0,2,1,5,2,5,26,4
Edmonton,Kareem Moses,90,0.13,0.0,0,2,9,64,6,2,1,4,0,5,33,8
Edmonton,Kareem Moses,90,0.15,0.0,0,1,9,51,0,1,1,10,7,3,14,5
Edmonton,Kareem Moses,90,0.0,0.03,0,3,10,50,4,2,3,11,5,6,17,5
Edmonton,Kareem Moses,90,0.05,0.05,0,4,5,48,6,1,1,3,0,5,20,5
Edmonton,Kareem Moses,84,0.18,0.03,0,3,7,41,3,0,0,2,1,2,21,5
Edmonton,Kareem Moses,90,0.0,0.0,0,3,2,37,1,0,3,8,5,1,16,2
Edmonton,Kareem Moses,69,0.1,0.0,0,1,2,34,2,1,1,3,1,1,14,0
Edmonton,Kareem Moses,65,0.0,0.0,0,2,6,28,0,2,0,3,0,4,15,1
Edmonton,Kareem Moses,12,0.0,0.0,0,1,3,11,0,0,0,2,1,2,2,2
Edmonton,Kareem Moses,8,0.0,0.0,0,0,0,8,0,0,1,1,0,1,4,0
Edmonton,Kareem Moses,1,0.04,0.09,0,1,0,4,1,0,0,0,0,1,0,1
Edmonton,Kareem Moses,11,0.0,0.0,0,0,1,3,1,0,0,2,1,0,1,0
Edmonton,Kareem Moses,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Edmonton,Kareem Moses,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Edmonton,Kareem Moses,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Edmonton,Kareem Moses,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Edmonton,Kareem Moses,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Edmonton,Kareem Moses,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Edmonton,Kareem Moses,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Edmonton,Kareem Moses,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Edmonton,Kareem Moses,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Edmonton,Kareem Moses,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Valour,Jordan Murrell,90,0.0,0.0,0,4,8,70,3,2,1,9,3,6,37,6
Valour,Jordan Murrell,90,0.0,0.1,0,3,5,67,5,1,1,2,0,9,36,3
Valour,Jordan Murrell,90,0.0,0.03,0,0,5,66,2,1,0,5,2,3,38,2
Valour,Jordan Murrell,90,0.0,0.0,0,1,3,65,2,1,3,7,3,8,40,2
Valour,Jordan Murrell,90,0.0,0.0,0,9,11,65,3,2,2,7,2,7,27,6
Valour,Jordan Murrell,90,0.59,0.0,0,2,11,63,6,4,1,7,0,4,35,8
Valour,Jordan Murrell,90,0.0,0.0,0,1,8,61,3,1,0,6,3,5,21,5
Valour,Jordan Murrell,90,0.0,0.0,0,4,3,58,5,1,2,6,3,4,24,0
Valour,Jordan Murrell,90,0.02,0.0,0,3,7,55,4,1,0,11,8,1,28,4
Valour,Jordan Murrell,90,0.0,0.0,0,7,4,53,7,0,4,5,1,6,27,4
Valour,Jordan Murrell,90,0.06,0.05,0,0,3,53,2,2,1,5,2,2,23,2
Valour,Jordan Murrell,89,0.07,0.0,0,1,4,50,4,1,1,7,3,4,21,2
Valour,Jordan Murrell,90,0.0,0.0,0,4,5,49,4,2,2,11,6,4,19,2
Valour,Jordan Murrell,75,0.0,0.0,0,1,4,47,4,1,2,5,2,3,19,1
Valour,Jordan Murrell,90,0.0,0.0,0,1,4,45,4,1,1,5,1,1,19,1
Valour,Jordan Murrell,90,0.0,0.0,0,2,4,43,5,2,0,10,8,6,14,5
Valour,Jordan Murrell,90,0.0,0.0,0,3,5,41,3,2,1,7,2,6,13,1
Valour,Jordan Murrell,90,0.0,0.0,0,5,4,35,4,1,2,10,5,4,3,2
Valour,Jordan Murrell,90,0.0,0.0,0,0,5,34,4,1,1,8,4,1,14,2
Valour,Jordan Murrell,90,0.0,0.04,0,3,4,30,5,0,1,6,5,4,9,5
HFX Wanderers,Chrisnovic N'Sa,90,0.0,0.0,0,6,8,68,1,2,2,15,10,6,20,5
HFX Wanderers,Chrisnovic N'Sa,90,0.03,0.0,0,6,5,67,4,1,2,4,1,6,36,3
HFX Wanderers,Chrisnovic N'Sa,90,0.41,0.0,0,3,7,66,4,3,0,6,3,8,16,4
HFX Wanderers,Chrisnovic N'Sa,90,0.0,0.0,0,2,6,65,2,2,2,8,3,6,43,4
HFX Wanderers,Chrisnovic N'Sa,90,0.0,0.0,0,0,4,58,1,0,0,2,2,7,17,1
HFX Wanderers,Chrisnovic N'Sa,90,0.03,0.0,0,8,4,58,4,2,4,7,1,7,23,1
HFX Wanderers,Chrisnovic N'Sa,90,0.0,0.0,0,3,3,56,0,2,1,6,2,8,16,0
HFX Wanderers,Chrisnovic N'Sa,90,0.0,0.03,0,5,8,53,5,2,0,4,1,2,21,3
HFX Wanderers,Chrisnovic N'Sa,90,0.03,0.0,0,1,5,53,2,0,2,11,6,8,16,1
HFX Wanderers,Chrisnovic N'Sa,90,0.0,0.0,0,3,2,48,3,0,3,8,4,4,15,3
HFX Wanderers,Chrisnovic N'Sa,90,0.0,0.0,0,2,4,47,2,1,4,8,3,5,12,3
HFX Wanderers,Chrisnovic N'Sa,90,0.12,0.0,0,5,3,35,2,0,4,9,4,5,12,2
HFX Wanderers,Chrisnovic N'Sa,53,0.0,0.03,0,1,5,25,4,0,0,2,1,4,10,4
HFX Wanderers,Chrisnovic N'Sa,51,0.0,0.0,0,1,3,25,5,0,1,2,0,4,16,1
HFX Wanderers,Chrisnovic N'Sa,13,0.0,0.0,0,0,1,12,0,1,0,3,2,1,4,0
HFX Wanderers,Chrisnovic N'Sa,18,0.11,0.0,0,1,2,7,2,1,0,1,0,1,3,2
HFX Wanderers,Chrisnovic N'Sa,1,0.0,0.0,0,0,1,1,1,0,0,1,1,0,0,1
HFX Wanderers,Chrisnovic N'Sa,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
HFX Wanderers,Chrisnovic N'Sa,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
HFX Wanderers,Chrisnovic N'Sa,1,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
HFX Wanderers,Chrisnovic N'Sa,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
HFX Wanderers,Chrisnovic N'Sa,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
HFX Wanderers,Chrisnovic N'Sa,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
HFX Wanderers,Chrisnovic N'Sa,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
HFX Wanderers,Chrisnovic N'Sa,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Valour,Adam Mitter,90,0.0,0.0,0,3,4,68,4,1,2,8,5,5,27,5
Valour,Adam Mitter,90,0.0,0.0,0,1,4,63,2,0,3,5,2,4,23,3
Valour,Adam Mitter,90,0.12,0.04,0,2,4,61,3,0,0,4,3,3,24,6
Valour,Adam Mitter,90,0.0,0.0,0,0,5,58,5,0,1,4,3,2,17,9
Valour,Adam Mitter,90,0.0,0.0,0,0,4,55,5,1,3,5,1,3,22,6
Valour,Adam Mitter,90,0.0,0.06,0,4,3,50,4,0,2,8,6,3,19,5
Valour,Adam Mitter,83,0.0,0.0,0,0,5,49,5,1,0,7,6,2,18,6
Valour,Adam Mitter,90,0.0,0.0,0,4,4,46,2,0,0,3,2,2,14,4
Valour,Adam Mitter,90,0.0,0.0,0,2,1,44,6,0,2,4,2,2,21,6
Valour,Adam Mitter,90,0.0,0.0,0,1,1,42,3,1,4,6,1,3,13,1
Valour,Adam Mitter,90,0.0,0.0,0,1,2,35,4,0,1,2,1,2,15,5
Valour,Adam Mitter,90,0.0,0.0,0,1,7,31,3,1,0,5,3,3,14,4
Valour,Adam Mitter,90,0.0,0.0,0,3,5,30,3,2,0,8,5,3,3,3
Valour,Adam Mitter,77,0.0,0.0,0,6,4,30,3,0,3,4,1,2,10,4
Valour,Adam Mitter,41,0.0,0.0,0,1,0,29,1,0,4,4,0,1,6,0
Valour,Adam Mitter,90,0.0,0.0,0,3,2,29,3,2,3,10,5,1,5,1
Valour,Adam Mitter,54,0.0,0.0,0,1,3,21,1,2,1,6,3,2,2,2
Valour,Adam Mitter,61,0.0,0.0,0,1,6,17,2,2,0,3,1,2,9,5
Valour,Adam Mitter,26,0.0,0.0,0,0,0,2,0,0,0,0,0,1,0,0
Valour,Adam Mitter,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Valour,Adam Mitter,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Valour,Adam Mitter,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Valour,Adam Mitter,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Forge,Klaidi Cela,71,0.27,0.0,1,2,7,66,5,1,1,7,1,6,19,1
Forge,Klaidi Cela,90,0.06,0.0,0,3,11,61,5,2,1,12,6,4,35,6
Forge,Klaidi Cela,90,0.0,0.04,0,1,10,58,4,3,1,9,4,2,27,5
Forge,Klaidi Cela,28,0.0,0.44,0,1,3,23,2,0,0,0,0,0,9,3
Forge,Klaidi Cela,13,0.0,0.0,0,0,0,12,1,0,0,1,1,0,7,0
Forge,Klaidi Cela,10,0.0,0.0,0,0,1,7,0,0,2,6,4,0,0,1
Forge,Klaidi Cela,10,0.0,0.0,0,1,1,7,2,0,0,2,1,1,1,0
Forge,Klaidi Cela,14,0.0,0.0,0,0,1,6,3,0,0,1,1,1,3,3
Forge,Klaidi Cela,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Forge,Klaidi Cela,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Forge,Klaidi Cela,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Forge,Klaidi Cela,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Forge,Klaidi Cela,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Forge,Klaidi Cela,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Forge,Klaidi Cela,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Forge,Klaidi Cela,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Forge,Klaidi Cela,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Forge,Klaidi Cela,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Forge,Klaidi Cela,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Forge,Klaidi Cela,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Forge,Klaidi Cela,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Forge,Klaidi Cela,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Forge,Klaidi Cela,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Forge,Klaidi Cela,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Forge,Klaidi Cela,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Forge,Klaidi Cela,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
York9,Justin Springer,90,0.05,0.03,0,7,7,64,1,1,1,3,1,4,16,6
York9,Justin Springer,90,0.0,0.0,0,3,9,61,0,4,2,14,4,7,18,1
York9,Justin Springer,90,0.0,0.0,0,1,7,48,2,4,2,13,6,3,20,3
York9,Justin Springer,90,0.0,0.0,0,3,5,47,1,0,0,3,3,4,11,3
York9,Justin Springer,90,0.0,0.0,0,1,2,46,3,0,0,6,6,3,14,4
York9,Justin Springer,90,0.0,0.0,0,1,2,43,4,1,0,10,9,2,17,3
York9,Justin Springer,90,0.0,0.0,0,1,6,43,3,1,1,5,2,2,16,6
York9,Justin Springer,90,0.0,0.0,0,2,4,38,1,2,1,6,3,4,13,2
York9,Justin Springer,45,0.0,0.0,0,1,4,34,2,0,2,4,1,6,14,3
York9,Justin Springer,90,0.0,0.0,0,0,3,31,2,0,0,11,9,1,4,3
York9,Justin Springer,90,0.0,0.0,0,1,2,24,2,0,1,4,3,0,6,4
York9,Justin Springer,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
York9,Justin Springer,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
York9,Justin Springer,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
York9,Justin Springer,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
York9,Justin Springer,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
York9,Justin Springer,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
York9,Justin Springer,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
HFX Wanderers,Duran Lee,90,0.0,0.0,0,3,5,63,2,3,1,4,0,9,20,4
HFX Wanderers,Duran Lee,90,0.0,0.0,0,4,3,57,2,1,0,2,0,6,17,0
HFX Wanderers,Duran Lee,90,0.0,0.23,0,3,5,56,7,2,0,6,3,6,23,0
HFX Wanderers,Duran Lee,90,0.0,0.0,0,2,5,52,4,3,1,7,3,5,15,1
HFX Wanderers,Duran Lee,90,0.0,0.0,0,5,7,51,4,5,2,10,3,9,13,3
HFX Wanderers,Duran Lee,90,0.0,0.0,0,4,5,41,6,3,2,9,3,6,8,3
HFX Wanderers,Duran Lee,48,0.0,0.0,0,1,6,36,1,3,1,9,2,5,13,0
HFX Wanderers,Duran Lee,90,0.05,0.0,0,2,4,29,4,4,2,13,7,4,3,1
HFX Wanderers,Duran Lee,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Valour,Yohan Le Bourhis,90,0.0,0.0,0,6,5,61,5,0,0,8,7,4,29,7
Valour,Yohan Le Bourhis,90,0.0,0.0,0,7,4,58,6,1,0,3,2,3,19,7
Valour,Yohan Le Bourhis,90,0.25,0.0,0,9,3,57,3,2,0,7,5,7,18,2
Valour,Yohan Le Bourhis,90,0.0,0.0,0,1,3,51,4,2,1,4,0,7,19,2
Valour,Yohan Le Bourhis,90,0.0,0.0,0,4,4,42,5,1,1,7,3,2,22,4
Valour,Yohan Le Bourhis,90,0.05,0.0,0,4,6,32,5,0,1,10,9,2,10,7
Valour,Yohan Le Bourhis,90,0.0,0.0,0,4,1,31,3,0,0,11,10,1,8,2
Valour,Yohan Le Bourhis,90,0.0,0.0,0,2,3,29,1,3,2,10,5,4,6,0
Valour,Yohan Le Bourhis,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Valour,Yohan Le Bourhis,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Valour,Yohan Le Bourhis,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
