game,team,position,number,name,first,last,minutes,touches,passes,pass accuracy,crosses,cross accuracy,assists,chances,goals,shots,shots on target,shots in box,shots outside box,tackles,tackles won,duels,duels won,clearances,interceptions,yellow,red,fouls won,fouls conceded,shots faced,saves,claimed crosses,clean sheets
I75,HFX Wanderers FC,d,24,Alex De Carolis,Alex,De Carolis,75.00,51.00,24.00,0.75,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,2.00,0.00,5.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I75,HFX Wanderers FC,m,18,Andre Rampersad,Andre,Rampersad,90.00,54.00,42.00,0.91,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,6.00,3.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I75,HFX Wanderers FC,d,3,André Bona,André,Bona,90.00,60.00,32.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,9.00,3.00,5.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I75,HFX Wanderers FC,g,50,Christian Oxner,Christian,Oxner,90.00,36.00,25.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00
I75,HFX Wanderers FC,d,16,Duran Lee,Duran,Lee,90.00,52.00,40.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,9.00,5.00,3.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I75,HFX Wanderers FC,m,5,Elton John,Elton,John,90.00,48.00,33.00,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,9.00,7.00,2.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I75,HFX Wanderers FC,m,7,Juan Diego Gutiérrez,Juan,Diego Gutiérrez,84.00,38.00,20.00,0.70,5.00,0.20,0.00,1.00,1.00,2.00,1.00,0.00,2.00,0.00,0.00,10.00,5.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
I75,HFX Wanderers FC,d,23,Matthew Arnone,Matthew,Arnone,90.00,45.00,28.00,0.82,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,7.00,5.00,6.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I75,HFX Wanderers FC,f,12,Mohamed Kourouma,Mohamed,Kourouma,90.00,62.00,39.00,0.64,7.00,0.14,1.00,3.00,0.00,3.00,0.00,0.00,3.00,0.00,0.00,12.00,7.00,0.00,1.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I75,HFX Wanderers FC,d,20,Ndzemdzela Langwa,Ndzemdzela,Langwa,15.00,9.00,3.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,3.00,2.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I75,HFX Wanderers FC,f,17,Tomasz Skublak,Tomasz,Skublak,90.00,47.00,26.00,0.92,0.00,0.00,0.00,2.00,0.00,4.00,1.00,4.00,0.00,2.00,1.00,19.00,9.00,2.00,1.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00,0.00
I75,HFX Wanderers FC,d,25,Zachary Sukunda,Zachary,Sukunda,6.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I76,York9 FC,d,2,Daniel Gogarty,Daniel,Gogarty,85.00,62.00,41.00,0.73,3.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2.00,10.00,9.00,2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I76,York9 FC,d,20,Diyaeddine Abzi,Diyaeddine,Abzi,5.00,7.00,4.00,0.75,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I76,York9 FC,m,11,Emilio Estevez,Estevez,Emilio,17.00,18.00,11.00,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,5.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I76,York9 FC,m,8,Joseph Di Chiara,Joseph,Di Chiara,90.00,69.00,51.00,0.90,1.00,1.00,0.00,0.00,0.00,5.00,1.00,2.00,3.00,0.00,0.00,9.00,3.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
I76,York9 FC,d,5,Justin Springer,Justin,Springer,90.00,64.00,53.00,0.76,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,8.00,7.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I76,York9 FC,m,19,Kyle Porter,Kyle,Porter,45.00,32.00,13.00,0.77,4.00,0.75,0.00,5.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,8.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I76,York9 FC,d,13,Luca Gasparotto,Luca,Gasparotto,90.00,69.00,59.00,0.73,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,12.00,10.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I76,York9 FC,m,10,Manuel Aparicio,Manuel,Aparicio,90.00,85.00,57.00,0.70,3.00,0.00,0.00,1.00,0.00,4.00,1.00,0.00,4.00,2.00,2.00,18.00,7.00,0.00,5.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I76,York9 FC,d,3,Morey Doner,Morey,Doner,90.00,73.00,38.00,0.71,7.00,0.29,2.00,2.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,7.00,4.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I76,York9 FC,g,1,Nathan Ingham,Nathan,Ingham,90.00,43.00,32.00,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,4.00,0.00,0.00
I76,York9 FC,f,22,Rodrigo Gattas,Rodrigo,Gattas,90.00,61.00,41.00,0.78,4.00,0.25,0.00,3.00,2.00,4.00,2.00,3.00,1.00,1.00,1.00,4.00,2.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I76,York9 FC,m,18,Ryan Telfer,Ryan,Telfer,45.00,37.00,18.00,0.78,7.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,9.00,4.00,0.00,1.00,1.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I76,York9 FC,f,12,Simon Karlsson Adjei,Simon,Karlsson Adjei,90.00,41.00,28.00,0.75,0.00,0.00,0.00,1.00,0.00,3.00,0.00,3.00,0.00,0.00,0.00,15.00,6.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I76,York9 FC,m,23,Wataru Murofushi,Wataru,Murofushi,73.00,56.00,45.00,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,10.00,6.00,0.00,1.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00
I76,Valour FC,m,23,Ali Musse,Ali,Musse,90.00,35.00,17.00,0.65,2.00,0.00,0.00,0.00,1.00,2.00,2.00,2.00,0.00,3.00,3.00,14.00,7.00,4.00,1.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I76,Valour FC,m,8,Diego Gutiérrez,Diego,Gutiérrez,28.00,22.00,16.00,0.88,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,3.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I76,Valour FC,m,10,Dylan Carreiro,Dylan,Carreiro,90.00,49.00,31.00,0.52,4.00,0.75,0.00,4.00,0.00,4.00,2.00,1.00,3.00,1.00,1.00,12.00,6.00,0.00,0.00,1.00,0.00,2.00,5.00,0.00,0.00,0.00,0.00
I76,Valour FC,m,7,Dylan Sacramento,Dylan,Sacramento,62.00,46.00,30.00,0.73,0.00,0.00,0.00,0.00,1.00,2.00,1.00,1.00,1.00,3.00,1.00,9.00,5.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I76,Valour FC,m,11,Glenn Muenkat,Glenn,Muenkat,16.00,10.00,5.00,0.20,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I76,Valour FC,d,4,Jordan Murrell,Jordan,Murrell,90.00,30.00,19.00,0.47,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,4.00,5.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I76,Valour FC,m,21,José Antonio Galán Pedrosa,José,Antonio Galán Pedrosa,64.00,34.00,23.00,0.74,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,7.00,3.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I76,Valour FC,m,5,Louis Béland-Goyette,Louis,Béland-Goyette,26.00,15.00,9.00,0.56,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,4.00,1.00,1.00,2.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I76,Valour FC,m,22,Marco Bustos,Marco,Bustos,90.00,62.00,37.00,0.84,0.00,0.00,2.00,3.00,0.00,2.00,1.00,1.00,1.00,1.00,1.00,14.00,4.00,1.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I76,Valour FC,m,27,Raphael Ohin,Raphael,Ohin,90.00,63.00,41.00,0.76,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,2.00,0.00,0.00,6.00,4.00,4.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I76,Valour FC,d,2,Raphaël Garcia,Raphaël,Garcia,90.00,54.00,19.00,0.58,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,8.00,7.00,12.00,8.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I76,Valour FC,d,3,Skylar Thomas,Skylar,Thomas,90.00,32.00,15.00,0.67,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,2.00,2.00,6.00,5.00,9.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I76,Valour FC,f,16,Tyler Attardo,Tyler,Attardo,74.00,16.00,9.00,0.78,0.00,0.00,0.00,1.00,2.00,2.00,2.00,2.00,0.00,1.00,0.00,16.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I76,Valour FC,g,1,Tyson Farago,Tyson,Farago,90.00,34.00,24.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,4.00,0.00,0.00
I77,HFX Wanderers FC,m,11,Akeem Garcia,Akeem,Garcia,86.00,20.00,8.00,0.63,1.00,0.00,0.00,1.00,1.00,2.00,1.00,2.00,0.00,1.00,1.00,5.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I77,HFX Wanderers FC,d,24,Alex De Carolis,Alex,De Carolis,90.00,76.00,36.00,0.58,2.00,1.00,0.00,2.00,0.00,1.00,1.00,0.00,1.00,8.00,7.00,12.00,10.00,7.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I77,HFX Wanderers FC,m,18,Andre Rampersad,Andre,Rampersad,90.00,32.00,23.00,0.65,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,3.00,2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I77,HFX Wanderers FC,d,3,André Bona,André,Bona,90.00,57.00,30.00,0.77,3.00,0.33,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,6.00,5.00,5.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I77,HFX Wanderers FC,d,6,Chrisnovic N'sa,Chrisnovic,N'sa,18.00,7.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I77,HFX Wanderers FC,g,50,Christian Oxner,Christian,Oxner,90.00,32.00,23.00,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,0.00
I77,HFX Wanderers FC,d,16,Duran Lee,Duran,Lee,90.00,51.00,38.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,11.00,7.00,3.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I77,HFX Wanderers FC,m,5,Elton John,Elton,John,90.00,45.00,29.00,0.83,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,3.00,11.00,8.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I77,HFX Wanderers FC,m,7,Juan Diego Gutiérrez,Juan,Diego Gutiérrez,72.00,34.00,16.00,0.75,3.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,9.00,6.00,0.00,3.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I77,HFX Wanderers FC,d,23,Matthew Arnone,Matthew,Arnone,90.00,22.00,12.00,0.83,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,2.00,1.00,7.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I77,HFX Wanderers FC,f,12,Mohamed Kourouma,Mohamed,Kourouma,80.00,59.00,30.00,0.53,6.00,0.33,0.00,1.00,0.00,4.00,0.00,3.00,1.00,3.00,3.00,14.00,9.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I77,HFX Wanderers FC,d,20,Ndzemdzela Langwa,Ndzemdzela,Langwa,10.00,14.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,3.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I77,HFX Wanderers FC,f,17,Tomasz Skublak,Tomasz,Skublak,90.00,57.00,34.00,0.77,0.00,0.00,0.00,2.00,0.00,5.00,1.00,4.00,1.00,3.00,3.00,19.00,10.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I77,HFX Wanderers FC,d,25,Zachary Sukunda,Zachary,Sukunda,4.00,4.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I77,Forge FC,f,23,Anthony Novak,Anthony,Novak,90.00,26.00,15.00,0.60,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,13.00,5.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I77,Forge FC,f,13,Christopher Nanco,Christopher,Nanco,20.00,15.00,4.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I77,Forge FC,d,10,Daniel Krutzen,Daniel,Krutzen,90.00,90.00,85.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I77,Forge FC,m,5,David Choinière,David,Choinière,70.00,49.00,24.00,0.92,5.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,16.00,4.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I77,Forge FC,d,30,David Edgar,David,Edgar,90.00,60.00,48.00,0.90,0.00,0.00,0.00,0.00,1.00,2.00,2.00,2.00,0.00,0.00,0.00,5.00,2.00,4.00,2.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I77,Forge FC,m,6,Elimane Cissé,Elimane,Cissé,76.00,53.00,40.00,0.85,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,9.00,3.00,0.00,4.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I77,Forge FC,m,7,Giuliano Frano,Giuliano,Frano,90.00,92.00,75.00,0.81,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,6.00,4.00,14.00,9.00,0.00,3.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I77,Forge FC,d,8,Jonathan Grant,Jonathan,Grant,90.00,80.00,54.00,0.74,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,5.00,5.00,14.00,6.00,2.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I77,Forge FC,d,2,Kwame Awuah,Kwame,Awuah,80.00,70.00,43.00,0.84,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,8.00,3.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I77,Forge FC,m,3,Kyle Bekker,Kyle,Bekker,90.00,108.00,91.00,0.80,4.00,0.25,0.00,1.00,0.00,2.00,0.00,0.00,2.00,1.00,1.00,7.00,2.00,2.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I77,Forge FC,f,9,Marcel Zajac,Marcel,Zajac,14.00,7.00,5.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I77,Forge FC,d,11,Monti Mohsen,Monti,Mohsen,10.00,6.00,2.00,1.00,3.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I77,Forge FC,m,4,Tristan Borges,Tristan,Borges,90.00,56.00,38.00,0.90,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,2.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I77,Forge FC,g,9,Triston Henry,Triston,Henry,90.00,39.00,29.00,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,0.00,0.00
I78,HFX Wanderers FC,m,11,Akeem Garcia,Akeem,Garcia,75.00,24.00,14.00,0.86,0.00,0.00,0.00,0.00,0.00,2.00,2.00,2.00,0.00,1.00,1.00,7.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I78,HFX Wanderers FC,d,24,Alex De Carolis,Alex,De Carolis,90.00,52.00,29.00,0.72,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,10.00,5.00,2.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I78,HFX Wanderers FC,m,18,Andre Rampersad,Andre,Rampersad,90.00,81.00,56.00,0.88,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,13.00,8.00,4.00,2.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I78,HFX Wanderers FC,d,3,André Bona,André,Bona,90.00,74.00,48.00,0.85,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,10.00,7.00,2.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I78,HFX Wanderers FC,d,6,Chrisnovic N'sa,Chrisnovic,N'sa,90.00,68.00,49.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,9.00,8.00,10.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I78,HFX Wanderers FC,g,50,Christian Oxner,Christian,Oxner,90.00,41.00,23.00,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,6.00,0.00,1.00
I78,HFX Wanderers FC,m,5,Elton John,Elton,John,90.00,61.00,49.00,0.88,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,8.00,4.00,2.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00
I78,HFX Wanderers FC,m,7,Juan Diego Gutiérrez,Juan,Diego Gutiérrez,90.00,63.00,36.00,0.92,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,15.00,5.00,0.00,2.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00
I78,HFX Wanderers FC,f,10,Luis Alberto Perea,Luis,Alberto Perea,15.00,10.00,7.00,0.86,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I78,HFX Wanderers FC,d,23,Matthew Arnone,Matthew,Arnone,90.00,59.00,51.00,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,6.00,4.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I78,HFX Wanderers FC,f,12,Mohamed Kourouma,Mohamed,Kourouma,86.00,68.00,38.00,0.74,10.00,0.20,0.00,3.00,0.00,5.00,3.00,1.00,4.00,3.00,2.00,13.00,3.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I78,HFX Wanderers FC,d,20,Ndzemdzela Langwa,Ndzemdzela,Langwa,4.00,4.00,0.00,-1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I78,HFX Wanderers FC,f,17,Tomasz Skublak,Tomasz,Skublak,45.00,31.00,17.00,0.53,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,13.00,7.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I78,HFX Wanderers FC,f,14,Vincent Lamy,Vincent,Lamy,45.00,16.00,11.00,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,7.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I78,Valour FC,m,23,Ali Musse,Ali,Musse,75.00,50.00,22.00,0.68,2.00,0.00,0.00,0.00,0.00,3.00,0.00,2.00,1.00,0.00,0.00,13.00,6.00,0.00,4.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I78,Valour FC,m,8,Diego Gutiérrez,Diego,Gutiérrez,90.00,74.00,63.00,0.83,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,10.00,6.00,0.00,1.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I78,Valour FC,m,10,Dylan Carreiro,Dylan,Carreiro,82.00,52.00,44.00,0.77,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I78,Valour FC,m,11,Glenn Muenkat,Glenn,Muenkat,4.00,1.00,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I78,Valour FC,d,4,Jordan Murrell,Jordan,Murrell,90.00,55.00,37.00,0.70,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,3.00,1.00,11.00,7.00,8.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I78,Valour FC,m,22,Marco Bustos,Marco,Bustos,90.00,65.00,41.00,0.85,5.00,0.40,0.00,1.00,0.00,2.00,1.00,1.00,1.00,0.00,0.00,12.00,6.00,0.00,1.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00
I78,Valour FC,m,9,Michael Petrasso,Michael,Petrasso,15.00,3.00,2.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I78,Valour FC,f,17,Michele Paolucci,Michele,Paolucci,90.00,22.00,10.00,0.60,2.00,0.00,0.00,1.00,0.00,3.00,1.00,1.00,2.00,0.00,0.00,19.00,4.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00
I78,Valour FC,m,14,Nicolás Galvis,Nicolás,Galvis,8.00,7.00,6.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I78,Valour FC,m,27,Raphael Ohin,Raphael,Ohin,90.00,92.00,61.00,0.77,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,6.00,3.00,12.00,8.00,2.00,3.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I78,Valour FC,d,2,Raphaël Garcia,Raphaël,Garcia,90.00,74.00,43.00,0.91,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,8.00,6.00,14.00,9.00,4.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I78,Valour FC,d,3,Skylar Thomas,Skylar,Thomas,90.00,48.00,31.00,0.84,1.00,0.00,0.00,2.00,0.00,1.00,1.00,1.00,0.00,2.00,1.00,10.00,6.00,6.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I78,Valour FC,f,16,Tyler Attardo,Tyler,Attardo,86.00,28.00,15.00,0.67,1.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,3.00,1.00,9.00,3.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I78,Valour FC,g,1,Tyson Farago,Tyson,Farago,90.00,41.00,28.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,6.00,0.00,1.00
I79,FC Edmonton,m,23,Ajay Khabra,Ajay,Khabra,90.00,58.00,43.00,0.93,1.00,1.00,0.00,1.00,0.00,2.00,0.00,2.00,0.00,1.00,1.00,11.00,3.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
