game,team,position,number,name,first,last,minutes,touches,passes,pass-acc,crosses,cross-acc,assists,chances,goals,shots,s-target,s-box,s-out-box,tackles,t-won,duels,d-won,clearances,interceptions,yellow,red,f-won,f-conceded,shots faced,saves,claimed crosses,cs
I29,FC Edmonton,m,20,Bruno Zebie,Bruno,Zebie,90.00,51.00,41.00,0.93,2.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,3.00,3.00,7.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I29,FC Edmonton,g,1,Connor James,Connor,James,90.00,37.00,30.00,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,0.00,0.00
I29,FC Edmonton,f,19,Easton Ongaro,Easton,Ongaro,10.00,14.00,6.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I29,FC Edmonton,m,6,Edem Mortotsi,Edem,Mortotsi,6.00,9.00,3.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I29,FC Edmonton,m,14,James Marcelin,James,Marcelin,84.00,43.00,34.00,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,12.00,4.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I29,FC Edmonton,d,3,Jeannot Esua,Jeannot,Esua,90.00,62.00,41.00,0.85,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,7.00,6.00,5.00,1.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I29,FC Edmonton,d,8,Mélé Temguia,Mélé,Temguia,90.00,67.00,54.00,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,8.00,5.00,3.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I29,FC Edmonton,f,45,Oumar Diouck,Oumar,Diouck,57.00,30.00,18.00,0.78,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,2.00,1.00,9.00,7.00,0.00,1.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I29,FC Edmonton,d,5,Ramón Soria,Ramón,Soria,90.00,69.00,60.00,0.90,3.00,0.67,2.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I29,FC Edmonton,f,18,Tomi Ameobi,Tomi,Ameobi,80.00,39.00,20.00,0.80,0.00,0.00,0.00,0.00,1.00,2.00,1.00,1.00,1.00,4.00,0.00,19.00,9.00,0.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I29,FC Edmonton,m,7,Yong-Chan Son,Yong-Chan,Son,90.00,40.00,27.00,0.89,2.00,0.50,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,7.00,2.00,1.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I30,HFX Wanderers FC,m,11,Akeem Garcia,Akeem,Garcia,90.00,47.00,24.00,0.75,1.00,0.00,0.00,1.00,1.00,2.00,1.00,2.00,0.00,0.00,0.00,18.00,8.00,2.00,0.00,1.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I30,HFX Wanderers FC,d,24,Alex De Carolis,Alex,De Carolis,90.00,53.00,35.00,0.83,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,11.00,3.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I30,HFX Wanderers FC,m,18,Andre Rampersad,Andre,Rampersad,90.00,59.00,47.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,8.00,4.00,2.00,2.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
I30,HFX Wanderers FC,d,3,André Bona,André,Bona,37.00,24.00,11.00,0.73,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,1.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I30,HFX Wanderers FC,d,6,Chrisnovic N'sa,Chrisnovic,N'sa,53.00,25.00,15.00,0.93,2.00,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,9.00,5.00,1.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I30,HFX Wanderers FC,g,50,Christian Oxner,Christian,Oxner,90.00,42.00,31.00,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,2.00,1.00
I30,HFX Wanderers FC,m,5,Elton John,Elton,John,3.00,5.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I30,HFX Wanderers FC,m,9,Kodai Iida,Kodai,Iida,90.00,41.00,19.00,0.84,2.00,0.00,0.00,1.00,0.00,3.00,1.00,2.00,1.00,1.00,0.00,9.00,4.00,0.00,1.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I30,HFX Wanderers FC,m,13,Kouamé Ouattara,Kouamé,Ouattara,87.00,32.00,26.00,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,1.00,0.00,1.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00
I30,HFX Wanderers FC,d,23,Matthew Arnone,Matthew,Arnone,90.00,53.00,41.00,0.85,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,4.00,4.00,3.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I30,HFX Wanderers FC,f,12,Mohamed Kourouma,Mohamed,Kourouma,90.00,57.00,30.00,0.77,11.00,0.55,1.00,6.00,1.00,3.00,1.00,1.00,2.00,3.00,2.00,9.00,4.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I30,HFX Wanderers FC,d,2,Peter Schaale,Peter,Schaale,90.00,55.00,36.00,0.67,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,6.00,1.00,9.00,1.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I30,HFX Wanderers FC,f,17,Tomasz Skublak,Tomasz,Skublak,90.00,51.00,16.00,0.75,0.00,0.00,0.00,0.00,0.00,4.00,1.00,3.00,1.00,3.00,3.00,32.00,19.00,1.00,2.00,1.00,0.00,5.00,2.00,0.00,0.00,0.00,0.00
I30,Valour FC,d,15,Adam Mitter,Adam,Mitter,90.00,58.00,51.00,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,5.00,3.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I30,Valour FC,f,12,Calum Ferguson,Calum,Ferguson,59.00,23.00,13.00,0.77,1.00,0.00,0.00,0.00,0.00,2.00,1.00,2.00,0.00,1.00,1.00,7.00,2.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I30,Valour FC,m,7,Dylan Sacramento,Dylan,Sacramento,31.00,16.00,9.00,0.89,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I30,Valour FC,f,77,Federico Peña,Federico,Peña,9.00,3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I30,Valour FC,d,4,Jordan Murrell,Jordan,Murrell,90.00,63.00,48.00,0.79,1.00,0.00,0.00,0.00,0.00,2.00,1.00,2.00,0.00,6.00,4.00,17.00,11.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I30,Valour FC,m,5,Louis Béland-Goyette,Louis,Béland-Goyette,81.00,61.00,52.00,0.90,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,3.00,3.00,10.00,6.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00
I30,Valour FC,m,22,Marco Bustos,Marco,Bustos,90.00,62.00,36.00,0.89,6.00,0.50,0.00,3.00,0.00,3.00,1.00,3.00,0.00,0.00,0.00,11.00,5.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00
I30,Valour FC,d,6,Martín Arguiñarena,Martín,Arguiñarena,90.00,59.00,30.00,0.73,5.00,0.20,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,11.00,6.00,2.00,1.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00,0.00
I30,Valour FC,m,27,Raphael Ohin,Raphael,Ohin,90.00,68.00,48.00,0.79,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,13.00,4.00,0.00,2.00,1.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00
I30,Valour FC,d,2,Raphaël Garcia,Raphaël,Garcia,66.00,64.00,31.00,0.87,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,11.00,9.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I30,Valour FC,d,3,Skylar Thomas,Skylar,Thomas,90.00,73.00,61.00,0.90,0.00,0.00,0.00,1.00,0.00,2.00,0.00,2.00,0.00,1.00,1.00,7.00,4.00,4.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I30,Valour FC,f,17,Stephen Hoyle,Stephen,Hoyle,24.00,3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I30,Valour FC,f,16,Tyler Attardo,Tyler,Attardo,90.00,43.00,19.00,0.42,3.00,0.00,0.00,2.00,0.00,1.00,1.00,1.00,0.00,2.00,2.00,10.00,6.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I30,Valour FC,g,1,Tyson Farago,Tyson,Farago,90.00,50.00,36.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,3.00,0.00,0.00,0.00,0.00,2.00,0.00,4.00,2.00,1.00,0.00
I31,York9 FC,f,17,Cyrus Rollocks,Cyrus,Rollocks,67.00,28.00,13.00,0.85,2.00,0.00,0.00,3.00,0.00,3.00,0.00,2.00,1.00,0.00,0.00,8.00,3.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
I31,York9 FC,d,2,Daniel Gogarty,Daniel,Gogarty,45.00,20.00,17.00,0.88,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I31,York9 FC,d,20,Diyaeddine Abzi,Diyaeddine,Abzi,90.00,94.00,52.00,0.73,3.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,6.00,2.00,19.00,10.00,0.00,3.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
I31,York9 FC,m,11,Emilio Estevez,Estevez,Emilio,18.00,13.00,7.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I31,York9 FC,m,8,Joseph Di Chiara,Joseph,Di Chiara,72.00,35.00,26.00,0.89,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,2.00,1.00,9.00,3.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I31,York9 FC,d,13,Luca Gasparotto,Luca,Gasparotto,90.00,58.00,48.00,0.79,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,15.00,14.00,0.00,2.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00
I31,York9 FC,m,10,Manuel Aparicio,Manuel,Aparicio,90.00,74.00,54.00,0.74,1.00,1.00,0.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,12.00,3.00,0.00,0.00,1.00,0.00,2.00,5.00,0.00,0.00,0.00,0.00
I31,York9 FC,f,92,Michael Cox,Michael,Cox,23.00,8.00,6.00,0.83,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I31,York9 FC,d,3,Morey Doner,Morey,Doner,90.00,49.00,30.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,8.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I31,York9 FC,g,1,Nathan Ingham,Nathan,Ingham,90.00,38.00,27.00,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,3.00,2.00,0.00
I31,York9 FC,f,22,Rodrigo Gattas,Rodrigo,Gattas,90.00,49.00,35.00,0.80,4.00,1.00,0.00,2.00,0.00,3.00,3.00,1.00,2.00,0.00,0.00,7.00,2.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I31,York9 FC,d,6,Roger Thompson,Roger,Thompson,45.00,41.00,31.00,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,2.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I31,York9 FC,m,18,Ryan Telfer,Ryan,Telfer,90.00,61.00,42.00,0.86,4.00,0.25,0.00,3.00,0.00,4.00,1.00,3.00,1.00,0.00,0.00,8.00,5.00,0.00,1.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
I31,York9 FC,m,23,Wataru Murofushi,Wataru,Murofushi,90.00,69.00,59.00,0.86,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,2.00,2.00,9.00,6.00,0.00,1.00,0.00,0.00,4.00,2.00,0.00,0.00,0.00,0.00
I31,Cavalry FC,d,4,Dominick Zator,Dominick,Zator,90.00,47.00,32.00,0.75,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,8.00,4.00,3.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I31,Cavalry FC,f,19,Dominique Malonga,Dominique,Malonga,56.00,23.00,17.00,0.77,0.00,0.00,0.00,0.00,1.00,3.00,2.00,2.00,1.00,1.00,1.00,7.00,5.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I31,Cavalry FC,m,16,Elijah Adekugbe,Elijah,Adekugbe,90.00,49.00,33.00,0.91,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,3.00,9.00,5.00,2.00,2.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00
I31,Cavalry FC,m,15,Joel Waterman,Joel,Waterman,15.00,13.00,10.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I31,Cavalry FC,d,14,Jonathan Wheeldon,Jonathan,Wheeldon,90.00,33.00,19.00,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,10.00,2.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I31,Cavalry FC,f,9,Jordan Brown,Jordan,Brown,90.00,28.00,15.00,0.87,1.00,0.00,0.00,1.00,0.00,4.00,1.00,4.00,0.00,0.00,0.00,19.00,3.00,1.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00
I31,Cavalry FC,m,11,José Escalante,José,Escalante,75.00,35.00,20.00,0.75,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,7.00,5.00,2.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I31,Cavalry FC,m,8,Julian Büscher,Julian,Büscher,89.00,62.00,36.00,0.81,3.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,4.00,2.00,11.00,6.00,2.00,4.00,0.00,0.00,2.00,4.00,0.00,0.00,0.00,0.00
I31,Cavalry FC,g,1,Marco Carducci,Marco,Carducci,90.00,52.00,39.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,0.00,1.00
I31,Cavalry FC,d,5,Mason Trafford,Mason,Trafford,90.00,40.00,32.00,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,3.00,3.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I31,Cavalry FC,d,3,Nathan Mavila,Nathan,Mavila,34.00,15.00,6.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,6.00,4.00,1.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I31,Cavalry FC,f,17,Nico Pasquotti,Nico,Pasquotti,90.00,52.00,16.00,0.75,6.00,0.17,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,3.00,20.00,9.00,0.00,0.00,1.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00
I31,Cavalry FC,f,7,Oliver Minatel,Oliver,Minatel,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I31,Cavalry FC,m,10,Sergio Camargo,Sergio,Camargo,90.00,35.00,23.00,0.78,0.00,0.00,0.00,3.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,10.00,4.00,0.00,1.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
I32,FC Edmonton,m,23,Ajay Khabra,Ajay,Khabra,90.00,53.00,39.00,0.82,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,3.00,3.00,10.00,7.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
I32,FC Edmonton,d,4,Allan Zebie,Allan,Zebie,90.00,54.00,25.00,0.72,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,5.00,2.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I32,FC Edmonton,d,55,Amer Didic,Amer,Đidić,30.00,20.00,17.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I32,FC Edmonton,m,20,Bruno Zebie,Bruno,Zebie,90.00,44.00,28.00,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,14.00,6.00,2.00,1.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00
I32,FC Edmonton,g,1,Connor James,Connor,James,90.00,44.00,39.00,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,0.00,1.00
I32,FC Edmonton,f,19,Easton Ongaro,Easton,Ongaro,23.00,8.00,4.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I32,FC Edmonton,m,14,James Marcelin,James,Marcelin,60.00,31.00,19.00,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,6.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I32,FC Edmonton,d,3,Jeannot Esua,Jeannot,Esua,90.00,56.00,31.00,0.71,3.00,0.33,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,3.00,1.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I32,FC Edmonton,f,17,Marcus Velado-Tsegaye,Marcus,Velado-Tsegaye,2.00,3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I32,FC Edmonton,d,8,Mélé Temguia,Mélé,Temguia,90.00,42.00,31.00,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,5.00,2.00,2.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
I32,FC Edmonton,f,45,Oumar Diouck,Oumar,Diouck,88.00,42.00,24.00,0.75,2.00,0.00,0.00,0.00,1.00,2.00,2.00,2.00,0.00,2.00,1.00,10.00,6.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I32,FC Edmonton,d,5,Ramón Soria,Ramón,Soria,90.00,53.00,37.00,0.68,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,7.00,4.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I32,FC Edmonton,f,18,Tomi Ameobi,Tomi,Ameobi,90.00,43.00,20.00,0.60,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,26.00,14.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
I32,FC Edmonton,m,7,Yong-Chan Son,Yong-Chan,Son,67.00,31.00,17.00,0.77,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,5.00,4.00,0.00,1.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I32,Forge FC,m,1,Alexander Achinioti-Jönsson,Alexander,Achinioti-Jönsson,90.00,60.00,46.00,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,11.00,6.00,2.00,3.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I32,Forge FC,d,16,Bertrand Owundi,Bertrand,Owundi,90.00,73.00,65.00,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,4.00,3.00,0.00,1.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
I32,Forge FC,f,13,Christopher Nanco,Christopher,Nanco,90.00,41.00,22.00,0.96,1.00,0.00,0.00,1.00,0.00,2.00,1.00,0.00,2.00,0.00,0.00,11.00,5.00,1.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00
I32,Forge FC,d,10,Daniel Krutzen,Daniel,Krutzen,90.00,84.00,61.00,0.77,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,13.00,5.00,3.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I32,Forge FC,m,5,David Choinière,David,Choinière,57.00,38.00,28.00,0.86,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,2.00,0.00,6.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I32,Forge FC,d,22,Dominic Samuel,Dominic,Samuel,90.00,77.00,56.00,0.80,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,11.00,3.00,2.00,2.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
I32,Forge FC,m,6,Elimane Cissé,Elimane,Cissé,72.00,54.00,45.00,0.96,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,2.00,3.00,2.00,8.00,5.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I32,Forge FC,m,7,Giuliano Frano,Giuliano,Frano,45.00,51.00,36.00,0.72,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I32,Forge FC,m,12,Jace Kotsopoulos,Jace,Kotsopoulos,33.00,13.00,8.00,0.63,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I32,Forge FC,d,2,Kwame Awuah,Kwame,Awuah,45.00,46.00,32.00,0.72,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I32,Forge FC,m,3,Kyle Bekker,Kyle,Bekker,90.00,73.00,58.00,0.86,4.00,0.00,0.00,1.00,0.00,4.00,0.00,2.00,2.00,0.00,0.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I32,Forge FC,f,9,Marcel Zajac,Marcel,Zajac,18.00,7.00,4.00,0.75,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I32,Forge FC,m,4,Tristan Borges,Tristan,Borges,90.00,66.00,34.00,0.65,5.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,16.00,11.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I32,Forge FC,g,9,Triston Henry,Triston,Henry,90.00,31.00,22.00,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,2.00,0.00
I33,Valour FC,d,15,Adam Mitter,Adam,Mitter,54.00,21.00,14.00,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,4.00,3.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I33,Valour FC,f,12,Calum Ferguson,Calum,Ferguson,9.00,2.00,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I33,Valour FC,m,8,Diego Gutiérrez,Diego,Gutiérrez,36.00,35.00,23.00,0.83,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,8.00,5.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
