Rank,GM,playerId,optaPersonId,Min,Age,Position,firstName,lastName,player,team,teamId,optaTeamId,leagueId,league,SubOff,SubOn,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,Off,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Sc1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,TcklMade%,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,%PassFwd,Pass%,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttD3,PsAttM3,Pull Back Passes Completed,PsDist,ChlngeLost,Aerial%,Aerials,ExpGAg,Average Shot Distance Open Play,PullBk,BgChnc,BgChncGoal,CrossOpen,Crosses,FwdPassCmp%,DefTouchD3,DefTouchM3,DefTouchA3,Open Play xG,Set Piece XG,NonPenxG,Key Passes,Defensive Blocks,season,seasonId,scatterId,scatterExtra
95,3,9xntliz4ut9p00wlwc0gd7e95,481759,261,27,Left Back,Alex,De Carolis,A. De Carolis,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,2,0,9,6,55,20,20,0.15,1,0,0.10,0,1,2,0,3,6,0,0,16,4,0,0,125,7,1,5,3,14,85.7%,4,2,11,1,1,1,0,3,0,1,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,35,49,41,3,52.7%,72.7%,20,10,10,11,18,26,0,20.0,1,60.0%,5,0.00,20,0,0,0,4,10,55.2%,10,3,1,0.04,0.11,0.15,3,1,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:9xntliz4ut9p00wlwc0gd7e95,Canadian Premier League 2020 (Canada)
97,6,am6blpv9h0wzsn8rjv1q0zpp1,173493,322,24,Centre Forward,Alejandro,Díaz Liceága,A. Díaz,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),3,2,2,5,5,0,1,0,4,0,4,0,0,0,0,2,0,2,0,2,1,0,2,2,4,22,4,86,19,41,1.67,2,1,1.32,2,2,0,5,5,5,0,0,10,3,0,0,122,15,1,0,0,2,100.0%,1,1,4,0,0,3,0,0,1,2,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,66,2,54,14,29.1%,69.8%,29,31,0,42,1,43,0,14.4,0,41.7%,12,0.00,10,0,2,2,2,2,36.0%,1,1,0,1.67,0.00,1.67,4,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:am6blpv9h0wzsn8rjv1q0zpp1,Canadian Premier League 2020 (Canada)
98,4,8ipv2tlducl1y5qq8c8f4pdk9,193101,196,21,Left Back,Vashon,Neufville,V. Neufville,Atlético Ottawa,dn8tjhuq0bax4dgixqvluhzze,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,70,15,29,0.00,0,1,0.74,0,1,0,2,2,2,0,0,8,1,0,0,120,14,1,1,4,9,66.7%,1,1,13,1,4,3,1,2,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,2,38,38,44,4,58.6%,62.9%,22,11,11,14,23,33,1,17.8,1,50.0%,4,0.00,0,1,0,0,8,8,46.3%,7,2,0,0.00,0.00,0.00,1,1,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:8ipv2tlducl1y5qq8c8f4pdk9,Canadian Premier League 2020 (Canada)
99,3,83d29e64znddf9kkyo62u4g6h,424288,173,21,Central Midfielder,Noah,Verhoeven,N. Verhoeven,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,3,91,29,40,0.22,0,0,0.10,1,0,1,2,3,6,0,0,10,6,0,0,119,7,0,3,1,4,60.0%,0,0,10,2,0,0,0,0,1,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,37,12,70,2,34.1%,75.8%,43,19,7,23,10,58,0,16.1,2,-,0,0.00,17,0,1,0,4,4,64.5%,1,2,1,0.20,0.02,0.22,3,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:83d29e64znddf9kkyo62u4g6h,Canadian Premier League 2020 (Canada)
100,5,b6aw65sbptx2dlqsfx64x59m1,423281,344,24,Centre Forward,Austin,Ricci,A. Ricci,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),3,1,0,5,5,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,7,19,2,48,4,23,0.94,0,0,0.03,1,0,0,1,1,13,5,3,18,5,0,0,113,24,1,3,0,5,80.0%,0,0,6,5,0,4,3,0,6,1,2,0,0,0,0,0,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,4,71,5,37,25,31.3%,56.3%,13,14,0,29,1,18,0,15.3,1,0.0%,3,0.00,13,0,1,0,3,3,53.3%,2,1,2,0.81,0.14,0.94,1,1,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:b6aw65sbptx2dlqsfx64x59m1,Canadian Premier League 2020 (Canada)
101,6,32fe58rlsvv1h3qthbhol08yy,481846,274,26,Centre Forward,Anthony,Novak,A. Novak,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),3,3,0,4,4,0,0,0,2,0,2,0,0,0,0,1,0,1,0,1,0,0,1,2,3,11,2,67,24,30,1.93,1,0,0.05,2,0,0,1,1,3,1,0,14,0,0,0,111,21,0,3,0,3,100.0%,0,0,6,1,1,1,2,1,5,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,53,4,54,10,10.4%,80.6%,31,21,2,29,2,36,0,12.0,0,20.0%,15,0.00,7,0,2,0,0,0,57.1%,0,2,1,1.36,0.57,1.93,1,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:32fe58rlsvv1h3qthbhol08yy,Canadian Premier League 2020 (Canada)
102,3,daf9pfrmp5w42wpwejb3lzkr9,246192,213,29,Defensive Midfielder,Yong-Chan,Son,Son Yong-Chan,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,67,28,28,0.00,0,0,0.19,0,0,2,1,3,1,0,0,5,1,1,1,110,7,0,0,2,6,0.0%,1,0,8,1,0,4,2,0,1,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,38,24,48,0,34.3%,83.6%,29,14,13,19,16,32,0,18.8,1,100.0%,1,0.00,0,0,0,0,4,5,73.9%,4,2,0,0.00,0.00,0.00,3,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:daf9pfrmp5w42wpwejb3lzkr9,Canadian Premier League 2020 (Canada)
103,3,2o538m8209nj9p29a4ujs4jpx,443433,270,26,Goalkeeper,Jason,Beaulieu,J. Beaulieu,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,79,45,9,0.00,0,0,0.00,0,0,0,0,0,0,0,0,4,0,0,0,107,1,0,0,0,1,-,1,0,8,0,2,0,0,3,0,0,0,1,0,0,1,0,5,4,1,0,8,0,0,2,4,2,0,6,5,3,1,5,0,1,1,0,0,1,5,0,0,0,104,3,0,60.8%,68.4%,1,0,53,0,76,3,0,32.7,0,100.0%,2,3.07,0,0,0,0,0,0,50.0%,1,0,0,0.00,0.00,0.00,0,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:2o538m8209nj9p29a4ujs4jpx,Canadian Premier League 2020 (Canada)
104,5,dryx6vgko76wuqqr4g9pjl4ru,509902,221,19,Central Midfielder,Sean,Young,S. Young,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),2,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,6,78,28,29,0.17,0,0,0.12,0,0,0,4,4,2,0,0,13,2,0,0,105,8,2,2,1,7,66.7%,2,0,17,0,0,3,1,1,1,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,28,22,55,4,30.8%,73.1%,33,11,13,16,16,46,0,16.1,2,66.7%,6,0.00,13,0,0,0,0,0,45.8%,3,4,0,0.08,0.09,0.17,4,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:dryx6vgko76wuqqr4g9pjl4ru,Canadian Premier League 2020 (Canada)
105,6,614w28s7cigyjam7f10hz9gwl,45750,272,32,Centre Forward,Tomi,Ameobi,T. Ameobi,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),3,3,0,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,15,3,66,21,27,1.50,0,0,0.14,3,0,1,1,2,1,0,0,24,0,0,0,103,24,3,2,0,6,50.0%,1,1,8,4,1,3,1,1,3,1,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,36,11,56,8,19.7%,72.7%,27,18,3,25,5,36,0,14.1,5,66.7%,21,0.00,11,0,3,0,0,0,30.8%,2,4,0,0.35,1.14,0.71,2,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:614w28s7cigyjam7f10hz9gwl,Canadian Premier League 2020 (Canada)
105,4,ezibxuzirgqnb5enkgvdk5ot1,243864,224,26,Left Midfielder,Alessandro,Riggi,A. Riggi,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,62,9,37,0.13,0,1,0.84,0,1,1,4,5,1,0,0,13,1,1,1,103,17,2,6,3,13,57.1%,1,0,9,1,0,2,0,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,39,11,53,3,41.9%,74.2%,27,16,3,27,3,32,0,16.9,6,50.0%,2,0.00,24,0,0,0,3,5,65.4%,5,6,2,0.13,0.00,0.13,4,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:ezibxuzirgqnb5enkgvdk5ot1,Canadian Premier League 2020 (Canada)
105,6,81ggmgps5zcnafmhlv9f0osiy,425687,203,20,Central Midfielder,Antony,Caceres,A. Caceres,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,59,18,32,0.07,0,1,1.21,0,2,0,3,3,12,1,0,16,4,0,0,103,14,0,5,0,7,71.4%,1,1,9,3,0,1,2,1,1,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,41,14,48,9,22.0%,84.7%,25,18,7,22,7,30,0,12.1,2,100.0%,3,0.00,6,0,0,0,2,2,69.2%,4,3,0,0.07,0.00,0.07,2,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:81ggmgps5zcnafmhlv9f0osiy,Canadian Premier League 2020 (Canada)
108,6,1mg5xen2me6dsqu3b0lktvnbp,81402,274,31,Centre Forward,Marcus,Haber,M. Haber,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),3,3,1,4,4,0,0,0,3,0,0,0,0,0,0,1,0,1,1,2,2,0,0,0,3,20,3,65,14,28,1.83,1,0,0.20,5,0,0,3,3,1,0,0,18,0,0,0,102,31,1,0,0,2,50.0%,1,1,5,11,0,2,4,1,1,1,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,5,53,4,45,19,24.6%,64.6%,22,20,0,30,2,33,0,13.9,1,41.4%,29,0.00,9,0,5,1,6,6,37.5%,1,1,0,1.28,0.54,1.83,3,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:1mg5xen2me6dsqu3b0lktvnbp,Canadian Premier League 2020 (Canada)
108,6,882vd5rnobx3xba2sb99k49gp,421823,240,20,Central Midfielder,Alessandro,Hojabrpour,A. Hojabrpour,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),1,4,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,7,8,74,22,37,0.37,0,0,0.03,1,0,0,1,1,0,0,0,10,0,0,0,102,9,1,5,1,11,60.0%,3,1,12,1,0,3,0,0,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,21,25,56,2,29.7%,79.7%,36,13,10,14,15,45,0,19.0,4,75.0%,4,0.00,20,0,1,0,0,0,63.6%,7,3,1,0.37,0.00,0.37,1,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:882vd5rnobx3xba2sb99k49gp,Canadian Premier League 2020 (Canada)
110,2,7y21qqftugy5rfncz7atrue7e,484561,122,25,Left Back,Duran,Lee,D. Lee,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,55,33,12,0.00,0,0,0.05,0,0,0,1,1,4,0,0,15,4,0,0,101,9,2,4,1,12,75.0%,5,1,10,0,0,1,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,17,36,48,0,29.1%,81.8%,25,5,15,6,17,32,0,16.9,2,57.1%,7,0.00,0,0,0,0,2,2,56.3%,5,7,0,0.00,0.00,0.00,1,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:7y21qqftugy5rfncz7atrue7e,Canadian Premier League 2020 (Canada)
111,6,3hebpt7rddccp0powpyfwri7d,243961,244,21,Centre Forward,Terran,Campbell,T. Campbell,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),2,4,0,1,1,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,15,3,51,11,22,0.34,0,0,0.36,0,1,1,2,3,8,1,0,12,2,0,0,99,30,1,3,0,6,80.0%,2,0,8,4,0,5,0,2,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,6,47,6,46,12,25.5%,64.7%,22,11,0,17,1,33,0,15.6,1,28.6%,14,0.00,16,0,0,0,3,3,53.8%,2,3,1,0.34,0.00,0.34,3,1,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:3hebpt7rddccp0powpyfwri7d,Canadian Premier League 2020 (Canada)
112,6,cfffc2qdknupbftpqye1cbf1l,224168,206,27,Centre Forward,Molham,Babouli,M. Babouli,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),1,5,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,4,58,10,27,0.15,0,1,0.47,0,1,0,2,2,10,1,0,12,6,0,0,98,16,0,2,1,4,66.7%,1,1,7,3,0,1,0,0,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,58,5,35,10,27.6%,63.8%,13,21,3,33,3,22,0,13.7,1,33.3%,6,0.00,18,0,0,0,3,4,43.8%,1,1,2,0.15,0.00,0.15,1,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:cfffc2qdknupbftpqye1cbf1l,Canadian Premier League 2020 (Canada)
112,3,999aky7w22iv11ny6d6w57g4q,481765,270,24,Goalkeeper,Christian,Oxner,C. Oxner,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,67,26,9,0.00,0,0,0.00,0,0,0,0,0,0,0,0,2,0,0,0,98,0,0,0,0,2,-,2,0,1,0,0,0,0,2,0,0,1,1,0,0,2,1,2,0,2,0,9,0,3,2,3,0,0,8,6,3,0,4,3,2,0,0,0,1,2,0,0,0,98,0,0,70.1%,52.2%,0,0,35,0,67,0,0,37.6,0,100.0%,1,2.04,0,0,0,0,0,0,34.0%,2,0,0,0.00,0.00,0.00,0,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:999aky7w22iv11ny6d6w57g4q,Canadian Premier League 2020 (Canada)
112,6,cqzj50mwiry6o6vz6drrh1cyd,225912,333,23,Centre Forward,Álvaro,Rivero Sánchez,Álvaro Rivero,York9,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),5,1,0,2,1,1,1,0,3,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,3,2,3,53,16,32,0.30,1,0,0.05,0,0,0,1,1,5,3,1,12,2,0,0,98,18,1,0,0,2,100.0%,1,0,5,3,2,0,0,1,8,0,2,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,35,5,58,10,7.5%,90.6%,33,14,1,14,1,38,0,13.5,0,0.0%,3,0.00,21,0,0,0,0,0,100.0%,2,0,0,0.17,0.14,0.30,1,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:cqzj50mwiry6o6vz6drrh1cyd,Canadian Premier League 2020 (Canada)
115,6,c0bz7h3es1ym0n5he0l4ntzop,172568,337,23,Centre Forward,Jordan,Brown,J. Brown,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),1,3,2,4,4,0,1,3,1,0,1,1,1,0,0,3,0,2,0,0,0,2,1,2,3,9,1,50,16,24,1.63,3,0,0.31,2,0,1,1,2,2,0,0,7,0,0,0,93,24,0,1,0,1,25.0%,0,0,6,3,0,2,1,0,3,1,1,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,48,6,39,18,14.0%,80.0%,22,14,4,17,5,28,0,13.3,3,18.2%,11,0.00,16,0,2,2,4,5,42.9%,0,0,1,0.84,0.79,0.84,2,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:c0bz7h3es1ym0n5he0l4ntzop,Canadian Premier League 2020 (Canada)
116,4,4bc5n4bry6a5wswiwzq8d9oq2,481569,177,23,Right Attacking Midfielder,Kadell,Thomas,K. Thomas,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),2,3,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,7,0,38,10,21,1.02,0,0,0.03,2,0,0,1,1,14,1,0,19,5,0,0,92,27,4,6,2,12,66.7%,0,0,17,3,0,3,2,0,1,3,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,41,13,38,6,21.1%,81.6%,12,13,6,17,6,15,0,13.9,5,20.0%,5,0.00,7,0,2,0,7,7,75.0%,5,5,2,0.94,0.08,1.02,1,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:4bc5n4bry6a5wswiwzq8d9oq2,Canadian Premier League 2020 (Canada)
117,5,bwozu57m3yt2hypmbqe1hlbyt,210152,181,23,Central Midfielder,Moses,Dyer,M. Dyer,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),2,3,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,2,52,12,31,0.36,0,0,0.03,0,0,0,1,1,8,2,0,16,5,0,0,90,11,0,2,1,4,100.0%,1,0,7,2,1,3,1,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,35,7,48,8,26.9%,82.7%,29,13,1,16,2,34,0,18.4,0,100.0%,2,0.00,11,0,0,0,3,3,64.3%,2,2,0,0.05,0.31,0.36,1,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:bwozu57m3yt2hypmbqe1hlbyt,Canadian Premier League 2020 (Canada)
118,4,76lz7mhivihluvwrvf2rmdlnt,421816,125,20,Right Back,Jake,Ruby,J. Ruby,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,42,17,15,0.13,0,0,0.00,0,0,0,0,0,1,0,0,9,0,0,0,89,10,1,3,1,11,40.0%,6,4,10,0,1,1,0,2,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24,37,28,5,42.9%,76.2%,15,6,11,10,14,18,0,15.2,6,75.0%,4,0.00,16,0,0,0,2,2,61.1%,8,2,1,0.13,0.00,0.13,0,1,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:76lz7mhivihluvwrvf2rmdlnt,Canadian Premier League 2020 (Canada)
118,5,c11tg3waak6my0tyjpq9qeuzu,438073,206,18,Left Centre Back,Gianfranco,Facchineri,G. Facchineri,Atlético Ottawa,dn8tjhuq0bax4dgixqvluhzze,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,53,28,16,0.04,0,0,0.00,0,0,0,0,0,1,0,0,12,0,0,0,89,9,1,8,2,21,75.0%,10,7,8,0,3,2,0,2,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,10,41,38,1,52.8%,83.0%,24,4,16,4,20,29,0,19.8,3,100.0%,1,0.00,0,0,0,0,0,0,71.4%,17,4,0,0.00,0.04,0.04,0,1,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:c11tg3waak6my0tyjpq9qeuzu,Canadian Premier League 2020 (Canada)
120,5,6pi1u2mdt56ns3pqkdjp772s5,245004,224,25,Left Winger,Christopher,Nanco,C. Nanco,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),4,1,0,3,2,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,3,12,1,45,9,23,0.19,2,0,0.35,0,0,0,1,1,12,2,1,11,4,0,0,87,27,1,3,0,5,40.0%,1,0,8,3,1,3,1,0,2,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,54,12,21,11,20.0%,71.1%,11,16,5,26,5,14,0,14.1,6,0.0%,4,0.00,20,0,0,0,5,5,44.4%,4,0,1,0.16,0.02,0.19,1,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:6pi1u2mdt56ns3pqkdjp772s5,Canadian Premier League 2020 (Canada)
